Running LSaliency saliency . . .
Epoch [100/1000], | TL: 0.4454, ML: 0.0000, BL: 0.4454, VL: 0.0000  | Var: 0.0064, W:4.4541
Epoch [600/1000], | TL: 0.1997, ML: 0.0124, BL: 0.1873, VL: 0.0000  | Var: 0.0365, W:1.8727
Epoch [700/1000], | TL: 0.1782, ML: 0.0101, BL: 0.1681, VL: 0.0000  | Var: 0.0399, W:1.6810
Epoch [800/1000], | TL: 0.1621, ML: 0.0086, BL: 0.1535, VL: 0.0000  | Var: 0.0427, W:1.5349
Epoch [900/1000], | TL: 0.1497, ML: 0.0075, BL: 0.1422, VL: 0.0000  | Var: 0.0449, W:1.4216
Epoch [1000/1000], | TL: 0.1399, ML: 0.0067, BL: 0.1332, VL: 0.0000  | Var: 0.0467, W:1.3322
[50.50%] Candidate 101 took 1.3962s
Epoch [100/1000], | TL: 0.4024, ML: 0.0013, BL: 0.4011, VL: 0.0000  | Var: 0.0064, W:4.0110
Epoch [200/1000], | TL: 0.3294, ML: 0.0040, BL: 0.3254, VL: 0.0000  | Var: 0.0051, W:3.2540
Epoch [300/1000], | TL: 0.2714, ML: 0.0041, BL: 0.2673, VL: 0.0000  | Var: 0.0052, W:2.6728
Epoch [400/1000], | TL: 0.2267, ML: 0.0041, BL: 0.2226, VL: 0.0000  | Var: 0.0063, W:2.2257
Epoch [500/1000], | TL: 0.1934, ML: 0.0042, BL: 0.1892, VL: 0.0000  | Var: 0.0079, W:1.8921
Epoch [600/1000], | TL: 0.1686, ML: 0.0042, BL: 0.1645, VL: 0.0000  | Var: 0.0097, W:1.6446
Epoch [700/1000], | TL: 0.1501, ML: 0.0042, BL: 0.1460, VL: 0.0000  | Var: 0.0113, W:1.4595
Epoch [800/1000], | TL: 0.1361, ML: 0.0042, BL: 0.1319, VL: 0.0000  | Var: 0.0129, W:1.3190
Epoch [900/1000], | TL: 0.1252, ML: 0.0042, BL: 0.1210, VL: 0.0000  | Var: 0.0143, W:1.2104
Epoch [1000/1000], | TL: 0.1167, ML: 0.0042, BL: 0.1125, VL: 0.0000  | Var: 0.0157, W:1.1250
[51.00%] Candidate 102 took 1.3952s
Epoch [100/1000], | TL: 0.4175, ML: 0.0000, BL: 0.4175, VL: 0.0000  | Var: 0.0094, W:4.1748
Epoch [200/1000], | TL: 0.3309, ML: 0.0002, BL: 0.3307, VL: 0.0000  | Var: 0.0074, W:3.3073
Epoch [300/1000], | TL: 0.2656, ML: 0.0037, BL: 0.2619, VL: 0.0000  | Var: 0.0048, W:2.6193
Epoch [400/1000], | TL: 0.2234, ML: 0.0045, BL: 0.2189, VL: 0.0000  | Var: 0.0030, W:2.1886
Epoch [500/1000], | TL: 0.1914, ML: 0.0045, BL: 0.1869, VL: 0.0000  | Var: 0.0028, W:1.8687
Epoch [600/1000], | TL: 0.1674, ML: 0.0045, BL: 0.1630, VL: 0.0000  | Var: 0.0034, W:1.6296
Epoch [700/1000], | TL: 0.1495, ML: 0.0045, BL: 0.1450, VL: 0.0000  | Var: 0.0044, W:1.4502
Epoch [800/1000], | TL: 0.1358, ML: 0.0044, BL: 0.1314, VL: 0.0000  | Var: 0.0055, W:1.3139
Epoch [900/1000], | TL: 0.1252, ML: 0.0044, BL: 0.1208, VL: 0.0000  | Var: 0.0067, W:1.2084
Epoch [1000/1000], | TL: 0.1169, ML: 0.0044, BL: 0.1125, VL: 0.0000  | Var: 0.0078, W:1.1254
[51.50%] Candidate 103 took 1.3839s
Epoch [100/1000], | TL: 0.6789, ML: 0.2543, BL: 0.4246, VL: 0.0000  | Var: 0.0054, W:4.2457
Epoch [200/1000], | TL: 0.4878, ML: 0.1170, BL: 0.3708, VL: 0.0000  | Var: 0.0103, W:3.7080
Epoch [300/1000], | TL: 0.3838, ML: 0.0606, BL: 0.3232, VL: 0.0000  | Var: 0.0156, W:3.2319
Epoch [400/1000], | TL: 0.3198, ML: 0.0370, BL: 0.2828, VL: 0.0000  | Var: 0.0208, W:2.8283
Epoch [500/1000], | TL: 0.2750, ML: 0.0253, BL: 0.2496, VL: 0.0000  | Var: 0.0254, W:2.4963
Epoch [600/1000], | TL: 0.2415, ML: 0.0188, BL: 0.2227, VL: 0.0000  | Var: 0.0295, W:2.2272
Epoch [700/1000], | TL: 0.2158, ML: 0.0147, BL: 0.2010, VL: 0.0000  | Var: 0.0331, W:2.0103
Epoch [800/1000], | TL: 0.1955, ML: 0.0120, BL: 0.1835, VL: 0.0000  | Var: 0.0362, W:1.8351
Epoch [900/1000], | TL: 0.1794, ML: 0.0102, BL: 0.1693, VL: 0.0000  | Var: 0.0388, W:1.6927
Epoch [1000/1000], | TL: 0.1664, ML: 0.0088, BL: 0.1576, VL: 0.0000  | Var: 0.0410, W:1.5761
[52.00%] Candidate 104 took 1.3959s
Epoch [100/1000], | TL: 0.5848, ML: 0.1834, BL: 0.4013, VL: 0.0000  | Var: 0.0073, W:4.0132
Epoch [200/1000], | TL: 0.4052, ML: 0.0600, BL: 0.3452, VL: 0.0000  | Var: 0.0117, W:3.4521
Epoch [300/1000], | TL: 0.3255, ML: 0.0335, BL: 0.2920, VL: 0.0000  | Var: 0.0168, W:2.9201
Epoch [400/1000], | TL: 0.2710, ML: 0.0237, BL: 0.2473, VL: 0.0000  | Var: 0.0213, W:2.4729
Epoch [500/1000], | TL: 0.2306, ML: 0.0186, BL: 0.2120, VL: 0.0000  | Var: 0.0253, W:2.1202
Epoch [600/1000], | TL: 0.2005, ML: 0.0154, BL: 0.1851, VL: 0.0000  | Var: 0.0289, W:1.8506
Epoch [700/1000], | TL: 0.1778, ML: 0.0131, BL: 0.1646, VL: 0.0000  | Var: 0.0321, W:1.6465
Epoch [800/1000], | TL: 0.1606, ML: 0.0114, BL: 0.1491, VL: 0.0000  | Var: 0.0348, W:1.4914
Epoch [900/1000], | TL: 0.1474, ML: 0.0102, BL: 0.1372, VL: 0.0000  | Var: 0.0371, W:1.3722
Epoch [1000/1000], | TL: 0.1371, ML: 0.0092, BL: 0.1279, VL: 0.0000  | Var: 0.0391, W:1.2793
[52.50%] Candidate 105 took 1.3932s
Epoch [100/1000], | TL: 0.4381, ML: 0.0111, BL: 0.4270, VL: 0.0000  | Var: 0.0114, W:4.2697
Epoch [200/1000], | TL: 0.3593, ML: 0.0075, BL: 0.3519, VL: 0.0000  | Var: 0.0176, W:3.5188
Epoch [300/1000], | TL: 0.2967, ML: 0.0062, BL: 0.2904, VL: 0.0000  | Var: 0.0233, W:2.9043
Epoch [400/1000], | TL: 0.2490, ML: 0.0057, BL: 0.2433, VL: 0.0000  | Var: 0.0283, W:2.4330
Epoch [500/1000], | TL: 0.2136, ML: 0.0054, BL: 0.2082, VL: 0.0000  | Var: 0.0324, W:2.0816
Epoch [600/1000], | TL: 0.1874, ML: 0.0053, BL: 0.1821, VL: 0.0000  | Var: 0.0357, W:1.8208
Epoch [700/1000], | TL: 0.1678, ML: 0.0052, BL: 0.1626, VL: 0.0000  | Var: 0.0383, W:1.6257
Epoch [800/1000], | TL: 0.1529, ML: 0.0052, BL: 0.1477, VL: 0.0000  | Var: 0.0404, W:1.4774
Epoch [900/1000], | TL: 0.1414, ML: 0.0051, BL: 0.1363, VL: 0.0000  | Var: 0.0420, W:1.3629
Epoch [1000/1000], | TL: 0.1324, ML: 0.0051, BL: 0.1273, VL: 0.0000  | Var: 0.0433, W:1.2729
[53.00%] Candidate 106 took 1.3957s
Epoch [100/1000], | TL: 0.5656, ML: 0.1323, BL: 0.4333, VL: 0.0000  | Var: 0.0138, W:4.3329
Epoch [200/1000], | TL: 0.4276, ML: 0.0518, BL: 0.3758, VL: 0.0000  | Var: 0.0244, W:3.7577
Epoch [300/1000], | TL: 0.3560, ML: 0.0304, BL: 0.3256, VL: 0.0000  | Var: 0.0337, W:3.2556
Epoch [400/1000], | TL: 0.3070, ML: 0.0219, BL: 0.2852, VL: 0.0000  | Var: 0.0409, W:2.8515
Epoch [500/1000], | TL: 0.2709, ML: 0.0177, BL: 0.2533, VL: 0.0000  | Var: 0.0456, W:2.5327
Epoch [600/1000], | TL: 0.2431, ML: 0.0154, BL: 0.2277, VL: 0.0000  | Var: 0.0480, W:2.2766
Epoch [700/1000], | TL: 0.2207, ML: 0.0143, BL: 0.2064, VL: 0.0000  | Var: 0.0486, W:2.0638
Epoch [800/1000], | TL: 0.2018, ML: 0.0137, BL: 0.1881, VL: 0.0000  | Var: 0.0480, W:1.8810
Epoch [900/1000], | TL: 0.1856, ML: 0.0135, BL: 0.1722, VL: 0.0000  | Var: 0.0471, W:1.7218
Epoch [1000/1000], | TL: 0.1716, ML: 0.0132, BL: 0.1584, VL: 0.0000  | Var: 0.0465, W:1.5843
[53.50%] Candidate 107 took 1.4013s
Epoch [100/1000], | TL: 0.7490, ML: 0.3503, BL: 0.3986, VL: 0.0000  | Var: 0.0050, W:3.9864
Epoch [200/1000], | TL: 0.4407, ML: 0.0887, BL: 0.3520, VL: 0.0000  | Var: 0.0181, W:3.5199
Epoch [300/1000], | TL: 0.3486, ML: 0.0411, BL: 0.3075, VL: 0.0000  | Var: 0.0292, W:3.0753
Epoch [400/1000], | TL: 0.2980, ML: 0.0269, BL: 0.2711, VL: 0.0000  | Var: 0.0373, W:2.7113
Epoch [500/1000], | TL: 0.2629, ML: 0.0206, BL: 0.2424, VL: 0.0000  | Var: 0.0428, W:2.4237
Epoch [600/1000], | TL: 0.2367, ML: 0.0173, BL: 0.2193, VL: 0.0000  | Var: 0.0460, W:2.1935
Epoch [700/1000], | TL: 0.2158, ML: 0.0155, BL: 0.2003, VL: 0.0000  | Var: 0.0474, W:2.0034
Epoch [800/1000], | TL: 0.1986, ML: 0.0145, BL: 0.1841, VL: 0.0000  | Var: 0.0477, W:1.8414
Epoch [900/1000], | TL: 0.1839, ML: 0.0139, BL: 0.1700, VL: 0.0000  | Var: 0.0474, W:1.7003
Epoch [1000/1000], | TL: 0.1711, ML: 0.0134, BL: 0.1577, VL: 0.0000  | Var: 0.0471, W:1.5771
[54.00%] Candidate 108 took 1.3938s
Epoch [100/1000], | TL: 0.4020, ML: 0.0000, BL: 0.4020, VL: 0.0000  | Var: 0.0109, W:4.0204
Epoch [200/1000], | TL: 0.3178, ML: 0.0001, BL: 0.3178, VL: 0.0000  | Var: 0.0086, W:3.1776
Epoch [300/1000], | TL: 0.2522, ML: 0.0024, BL: 0.2498, VL: 0.0000  | Var: 0.0058, W:2.4979
Epoch [400/1000], | TL: 0.2126, ML: 0.0046, BL: 0.2080, VL: 0.0000  | Var: 0.0040, W:2.0802
Epoch [500/1000], | TL: 0.1833, ML: 0.0046, BL: 0.1787, VL: 0.0000  | Var: 0.0037, W:1.7875
Epoch [600/1000], | TL: 0.1614, ML: 0.0045, BL: 0.1569, VL: 0.0000  | Var: 0.0042, W:1.5686
Epoch [700/1000], | TL: 0.1449, ML: 0.0045, BL: 0.1404, VL: 0.0000  | Var: 0.0049, W:1.4043
Epoch [800/1000], | TL: 0.1324, ML: 0.0045, BL: 0.1279, VL: 0.0000  | Var: 0.0057, W:1.2792
Epoch [900/1000], | TL: 0.1227, ML: 0.0045, BL: 0.1182, VL: 0.0000  | Var: 0.0065, W:1.1823
Epoch [1000/1000], | TL: 0.1150, ML: 0.0044, BL: 0.1106, VL: 0.0000  | Var: 0.0072, W:1.1058
[54.50%] Candidate 109 took 1.3995s
Epoch [100/1000], | TL: 0.5802, ML: 0.1932, BL: 0.3870, VL: 0.0000  | Var: 0.0115, W:3.8701
Epoch [200/1000], | TL: 0.3996, ML: 0.0749, BL: 0.3246, VL: 0.0000  | Var: 0.0170, W:3.2463
Epoch [300/1000], | TL: 0.3079, ML: 0.0409, BL: 0.2669, VL: 0.0000  | Var: 0.0222, W:2.6694
Epoch [400/1000], | TL: 0.2510, ML: 0.0266, BL: 0.2244, VL: 0.0000  | Var: 0.0278, W:2.2440
Epoch [500/1000], | TL: 0.2130, ML: 0.0192, BL: 0.1938, VL: 0.0000  | Var: 0.0327, W:1.9381
Epoch [600/1000], | TL: 0.1863, ML: 0.0147, BL: 0.1716, VL: 0.0000  | Var: 0.0367, W:1.7158
Epoch [700/1000], | TL: 0.1670, ML: 0.0119, BL: 0.1551, VL: 0.0000  | Var: 0.0400, W:1.5511
Epoch [800/1000], | TL: 0.1527, ML: 0.0100, BL: 0.1427, VL: 0.0000  | Var: 0.0426, W:1.4265
Epoch [900/1000], | TL: 0.1417, ML: 0.0087, BL: 0.1330, VL: 0.0000  | Var: 0.0448, W:1.3303
Epoch [1000/1000], | TL: 0.1331, ML: 0.0077, BL: 0.1255, VL: 0.0000  | Var: 0.0465, W:1.2546
[55.00%] Candidate 110 took 1.4028s
Epoch [100/1000], | TL: 0.4247, ML: 0.0000, BL: 0.4247, VL: 0.0000  | Var: 0.0096, W:4.2471
Epoch [200/1000], | TL: 0.3577, ML: 0.0000, BL: 0.3577, VL: 0.0000  | Var: 0.0080, W:3.5766
Epoch [300/1000], | TL: 0.2979, ML: 0.0000, BL: 0.2979, VL: 0.0000  | Var: 0.0061, W:2.9787
Epoch [400/1000], | TL: 0.2469, ML: 0.0000, BL: 0.2469, VL: 0.0000  | Var: 0.0043, W:2.4693
Epoch [500/1000], | TL: 0.2049, ML: 0.0000, BL: 0.2049, VL: 0.0000  | Var: 0.0030, W:2.0490
Epoch [600/1000], | TL: 0.1709, ML: 0.0000, BL: 0.1709, VL: 0.0000  | Var: 0.0020, W:1.7089
Epoch [700/1000], | TL: 0.1436, ML: 0.0000, BL: 0.1436, VL: 0.0000  | Var: 0.0014, W:1.4361
Epoch [800/1000], | TL: 0.1217, ML: 0.0000, BL: 0.1217, VL: 0.0000  | Var: 0.0009, W:1.2173
Epoch [900/1000], | TL: 0.1041, ML: 0.0000, BL: 0.1041, VL: 0.0000  | Var: 0.0006, W:1.0410
Epoch [1000/1000], | TL: 0.0898, ML: 0.0000, BL: 0.0898, VL: 0.0000  | Var: 0.0005, W:0.8980
[55.50%] Candidate 111 took 1.3972s
Epoch [100/1000], | TL: 0.4275, ML: 0.0000, BL: 0.4275, VL: 0.0000  | Var: 0.0059, W:4.2749
Epoch [200/1000], | TL: 0.3400, ML: 0.0011, BL: 0.3389, VL: 0.0000  | Var: 0.0045, W:3.3891
Epoch [300/1000], | TL: 0.2776, ML: 0.0041, BL: 0.2736, VL: 0.0000  | Var: 0.0040, W:2.7358
Epoch [400/1000], | TL: 0.2314, ML: 0.0041, BL: 0.2273, VL: 0.0000  | Var: 0.0051, W:2.2732
Epoch [500/1000], | TL: 0.1970, ML: 0.0042, BL: 0.1929, VL: 0.0000  | Var: 0.0066, W:1.9285
Epoch [600/1000], | TL: 0.1715, ML: 0.0042, BL: 0.1673, VL: 0.0000  | Var: 0.0082, W:1.6735
Epoch [700/1000], | TL: 0.1525, ML: 0.0042, BL: 0.1483, VL: 0.0000  | Var: 0.0097, W:1.4832
Epoch [800/1000], | TL: 0.1381, ML: 0.0042, BL: 0.1339, VL: 0.0000  | Var: 0.0110, W:1.3390
Epoch [900/1000], | TL: 0.1270, ML: 0.0042, BL: 0.1228, VL: 0.0000  | Var: 0.0122, W:1.2278
Epoch [1000/1000], | TL: 0.1183, ML: 0.0042, BL: 0.1140, VL: 0.0000  | Var: 0.0133, W:1.1404
[56.00%] Candidate 112 took 1.3937s
Epoch [100/1000], | TL: 0.5119, ML: 0.0073, BL: 0.5046, VL: 0.0000  | Var: 0.0090, W:5.0459
Epoch [200/1000], | TL: 0.4458, ML: 0.0042, BL: 0.4416, VL: 0.0000  | Var: 0.0126, W:4.4162
Epoch [300/1000], | TL: 0.3857, ML: 0.0034, BL: 0.3824, VL: 0.0000  | Var: 0.0162, W:3.8237
Epoch [400/1000], | TL: 0.3332, ML: 0.0032, BL: 0.3301, VL: 0.0000  | Var: 0.0195, W:3.3007
Epoch [500/1000], | TL: 0.2892, ML: 0.0032, BL: 0.2860, VL: 0.0000  | Var: 0.0225, W:2.8596
Epoch [600/1000], | TL: 0.2532, ML: 0.0033, BL: 0.2498, VL: 0.0000  | Var: 0.0251, W:2.4983
Epoch [700/1000], | TL: 0.2241, ML: 0.0034, BL: 0.2207, VL: 0.0000  | Var: 0.0275, W:2.2068
Epoch [800/1000], | TL: 0.2008, ML: 0.0035, BL: 0.1973, VL: 0.0000  | Var: 0.0295, W:1.9727
Epoch [900/1000], | TL: 0.1820, ML: 0.0036, BL: 0.1784, VL: 0.0000  | Var: 0.0312, W:1.7842
Epoch [1000/1000], | TL: 0.1667, ML: 0.0036, BL: 0.1631, VL: 0.0000  | Var: 0.0327, W:1.6315
[56.50%] Candidate 113 took 1.4047s
Epoch [100/1000], | TL: 0.5534, ML: 0.1371, BL: 0.4163, VL: 0.0000  | Var: 0.0107, W:4.1628
Epoch [200/1000], | TL: 0.4137, ML: 0.0531, BL: 0.3606, VL: 0.0000  | Var: 0.0177, W:3.6061
Epoch [300/1000], | TL: 0.3421, ML: 0.0314, BL: 0.3107, VL: 0.0000  | Var: 0.0245, W:3.1069
Epoch [400/1000], | TL: 0.2926, ML: 0.0229, BL: 0.2697, VL: 0.0000  | Var: 0.0303, W:2.6969
Epoch [500/1000], | TL: 0.2558, ML: 0.0188, BL: 0.2370, VL: 0.0000  | Var: 0.0346, W:2.3703
Epoch [600/1000], | TL: 0.2275, ML: 0.0165, BL: 0.2110, VL: 0.0000  | Var: 0.0377, W:2.1104
Epoch [700/1000], | TL: 0.2052, ML: 0.0151, BL: 0.1901, VL: 0.0000  | Var: 0.0399, W:1.9013
Epoch [800/1000], | TL: 0.1872, ML: 0.0141, BL: 0.1731, VL: 0.0000  | Var: 0.0417, W:1.7312
Epoch [900/1000], | TL: 0.1725, ML: 0.0133, BL: 0.1592, VL: 0.0000  | Var: 0.0433, W:1.5920
Epoch [1000/1000], | TL: 0.1604, ML: 0.0126, BL: 0.1478, VL: 0.0000  | Var: 0.0448, W:1.4781
[57.00%] Candidate 114 took 1.3936s
Epoch [100/1000], | TL: 0.4986, ML: 0.0601, BL: 0.4385, VL: 0.0000  | Var: 0.0103, W:4.3851
Epoch [200/1000], | TL: 0.3982, ML: 0.0297, BL: 0.3685, VL: 0.0000  | Var: 0.0141, W:3.6848
Epoch [300/1000], | TL: 0.3248, ML: 0.0203, BL: 0.3045, VL: 0.0000  | Var: 0.0180, W:3.0452
Epoch [400/1000], | TL: 0.2691, ML: 0.0156, BL: 0.2535, VL: 0.0000  | Var: 0.0224, W:2.5348
Epoch [500/1000], | TL: 0.2279, ML: 0.0127, BL: 0.2151, VL: 0.0000  | Var: 0.0269, W:2.1514
Epoch [600/1000], | TL: 0.1976, ML: 0.0107, BL: 0.1869, VL: 0.0000  | Var: 0.0308, W:1.8685
Epoch [700/1000], | TL: 0.1752, ML: 0.0093, BL: 0.1659, VL: 0.0000  | Var: 0.0342, W:1.6591
Epoch [800/1000], | TL: 0.1584, ML: 0.0083, BL: 0.1502, VL: 0.0000  | Var: 0.0369, W:1.5017
Epoch [900/1000], | TL: 0.1456, ML: 0.0075, BL: 0.1381, VL: 0.0000  | Var: 0.0392, W:1.3814
Epoch [1000/1000], | TL: 0.1357, ML: 0.0069, BL: 0.1288, VL: 0.0000  | Var: 0.0410, W:1.2878
[57.50%] Candidate 115 took 1.4065s
Epoch [100/1000], | TL: 0.3755, ML: 0.0041, BL: 0.3713, VL: 0.0000  | Var: 0.0039, W:3.7132
Epoch [200/1000], | TL: 0.3082, ML: 0.0042, BL: 0.3040, VL: 0.0000  | Var: 0.0031, W:3.0397
Epoch [300/1000], | TL: 0.2546, ML: 0.0042, BL: 0.2503, VL: 0.0000  | Var: 0.0038, W:2.5033
Epoch [400/1000], | TL: 0.2139, ML: 0.0042, BL: 0.2097, VL: 0.0000  | Var: 0.0052, W:2.0965
Epoch [500/1000], | TL: 0.1836, ML: 0.0042, BL: 0.1794, VL: 0.0000  | Var: 0.0071, W:1.7940
Epoch [600/1000], | TL: 0.1611, ML: 0.0042, BL: 0.1569, VL: 0.0000  | Var: 0.0092, W:1.5690
Epoch [700/1000], | TL: 0.1441, ML: 0.0042, BL: 0.1400, VL: 0.0000  | Var: 0.0114, W:1.3996
Epoch [800/1000], | TL: 0.1312, ML: 0.0042, BL: 0.1270, VL: 0.0000  | Var: 0.0137, W:1.2701
Epoch [900/1000], | TL: 0.1211, ML: 0.0041, BL: 0.1169, VL: 0.0000  | Var: 0.0160, W:1.1694
Epoch [1000/1000], | TL: 0.1131, ML: 0.0041, BL: 0.1090, VL: 0.0000  | Var: 0.0181, W:1.0899
[58.00%] Candidate 116 took 1.4062s
Epoch [100/1000], | TL: 0.3719, ML: 0.0000, BL: 0.3719, VL: 0.0000  | Var: 0.0022, W:3.7190
Epoch [200/1000], | TL: 0.3083, ML: 0.0000, BL: 0.3083, VL: 0.0000  | Var: 0.0017, W:3.0832
Epoch [300/1000], | TL: 0.2543, ML: 0.0000, BL: 0.2543, VL: 0.0000  | Var: 0.0013, W:2.5425
Epoch [400/1000], | TL: 0.2099, ML: 0.0000, BL: 0.2099, VL: 0.0000  | Var: 0.0009, W:2.0987
Epoch [500/1000], | TL: 0.1742, ML: 0.0000, BL: 0.1742, VL: 0.0000  | Var: 0.0006, W:1.7417
Epoch [600/1000], | TL: 0.1457, ML: 0.0000, BL: 0.1457, VL: 0.0000  | Var: 0.0004, W:1.4569
Epoch [700/1000], | TL: 0.1230, ML: 0.0000, BL: 0.1230, VL: 0.0000  | Var: 0.0003, W:1.2298
Epoch [800/1000], | TL: 0.1048, ML: 0.0000, BL: 0.1048, VL: 0.0000  | Var: 0.0002, W:1.0477
Epoch [900/1000], | TL: 0.0901, ML: 0.0000, BL: 0.0901, VL: 0.0000  | Var: 0.0001, W:0.9007
Epoch [1000/1000], | TL: 0.0781, ML: 0.0000, BL: 0.0781, VL: 0.0000  | Var: 0.0001, W:0.7808
[58.50%] Candidate 117 took 1.3923s
Epoch [100/1000], | TL: 0.4590, ML: 0.0358, BL: 0.4232, VL: 0.0000  | Var: 0.0086, W:4.2320
Epoch [200/1000], | TL: 0.3664, ML: 0.0133, BL: 0.3531, VL: 0.0000  | Var: 0.0137, W:3.5313
Epoch [300/1000], | TL: 0.3020, ML: 0.0072, BL: 0.2948, VL: 0.0000  | Var: 0.0189, W:2.9479
Epoch [400/1000], | TL: 0.2538, ML: 0.0048, BL: 0.2490, VL: 0.0000  | Var: 0.0236, W:2.4902
Epoch [500/1000], | TL: 0.2177, ML: 0.0036, BL: 0.2140, VL: 0.0000  | Var: 0.0275, W:2.1405
Epoch [600/1000], | TL: 0.1905, ML: 0.0030, BL: 0.1874, VL: 0.0000  | Var: 0.0306, W:1.8745
Epoch [700/1000], | TL: 0.1697, ML: 0.0027, BL: 0.1670, VL: 0.0000  | Var: 0.0329, W:1.6703
Epoch [800/1000], | TL: 0.1537, ML: 0.0026, BL: 0.1512, VL: 0.0000  | Var: 0.0345, W:1.5115
Epoch [900/1000], | TL: 0.1411, ML: 0.0025, BL: 0.1386, VL: 0.0000  | Var: 0.0358, W:1.3861
Epoch [1000/1000], | TL: 0.1311, ML: 0.0026, BL: 0.1286, VL: 0.0000  | Var: 0.0367, W:1.2856
[59.00%] Candidate 118 took 1.4044s
Epoch [100/1000], | TL: 0.7765, ML: 0.3877, BL: 0.3887, VL: 0.0000  | Var: 0.0029, W:3.8873
Epoch [200/1000], | TL: 0.4093, ML: 0.0856, BL: 0.3236, VL: 0.0000  | Var: 0.0096, W:3.2363
Epoch [300/1000], | TL: 0.3018, ML: 0.0296, BL: 0.2722, VL: 0.0000  | Var: 0.0158, W:2.7220
Epoch [400/1000], | TL: 0.2482, ML: 0.0156, BL: 0.2326, VL: 0.0000  | Var: 0.0210, W:2.3263
Epoch [500/1000], | TL: 0.2126, ML: 0.0100, BL: 0.2026, VL: 0.0000  | Var: 0.0252, W:2.0259
Epoch [600/1000], | TL: 0.1869, ML: 0.0072, BL: 0.1797, VL: 0.0000  | Var: 0.0285, W:1.7970
Epoch [700/1000], | TL: 0.1676, ML: 0.0056, BL: 0.1620, VL: 0.0000  | Var: 0.0311, W:1.6205
Epoch [800/1000], | TL: 0.1528, ML: 0.0046, BL: 0.1482, VL: 0.0000  | Var: 0.0332, W:1.4821
Epoch [900/1000], | TL: 0.1411, ML: 0.0040, BL: 0.1372, VL: 0.0000  | Var: 0.0348, W:1.3717
Epoch [1000/1000], | TL: 0.1318, ML: 0.0035, BL: 0.1282, VL: 0.0000  | Var: 0.0361, W:1.2822
[59.50%] Candidate 119 took 1.4042s
Epoch [100/1000], | TL: 0.5182, ML: 0.0444, BL: 0.4738, VL: 0.0000  | Var: 0.0109, W:4.7379
Epoch [200/1000], | TL: 0.4375, ML: 0.0222, BL: 0.4152, VL: 0.0000  | Var: 0.0159, W:4.1521
Epoch [300/1000], | TL: 0.3754, ML: 0.0138, BL: 0.3616, VL: 0.0000  | Var: 0.0208, W:3.6164
Epoch [400/1000], | TL: 0.3249, ML: 0.0097, BL: 0.3152, VL: 0.0000  | Var: 0.0254, W:3.1518
Epoch [500/1000], | TL: 0.2838, ML: 0.0075, BL: 0.2763, VL: 0.0000  | Var: 0.0297, W:2.7632
Epoch [600/1000], | TL: 0.2507, ML: 0.0062, BL: 0.2445, VL: 0.0000  | Var: 0.0335, W:2.4454
Epoch [700/1000], | TL: 0.2241, ML: 0.0053, BL: 0.2188, VL: 0.0000  | Var: 0.0368, W:2.1881
Epoch [800/1000], | TL: 0.2028, ML: 0.0047, BL: 0.1980, VL: 0.0000  | Var: 0.0397, W:1.9802
Epoch [900/1000], | TL: 0.1855, ML: 0.0043, BL: 0.1812, VL: 0.0000  | Var: 0.0420, W:1.8116
Epoch [1000/1000], | TL: 0.1715, ML: 0.0041, BL: 0.1674, VL: 0.0000  | Var: 0.0440, W:1.6740
[60.00%] Candidate 120 took 1.3969s
Epoch [100/1000], | TL: 0.4300, ML: 0.0002, BL: 0.4298, VL: 0.0000  | Var: 0.0095, W:4.2983
Epoch [200/1000], | TL: 0.3665, ML: 0.0025, BL: 0.3640, VL: 0.0000  | Var: 0.0079, W:3.6401
Epoch [300/1000], | TL: 0.3172, ML: 0.0045, BL: 0.3127, VL: 0.0000  | Var: 0.0064, W:3.1272
Epoch [400/1000], | TL: 0.2755, ML: 0.0045, BL: 0.2710, VL: 0.0000  | Var: 0.0060, W:2.7105
Epoch [500/1000], | TL: 0.2409, ML: 0.0045, BL: 0.2364, VL: 0.0000  | Var: 0.0065, W:2.3642
Epoch [600/1000], | TL: 0.2127, ML: 0.0044, BL: 0.2082, VL: 0.0000  | Var: 0.0075, W:2.0824
Epoch [700/1000], | TL: 0.1899, ML: 0.0044, BL: 0.1855, VL: 0.0000  | Var: 0.0089, W:1.8551
Epoch [800/1000], | TL: 0.1716, ML: 0.0044, BL: 0.1672, VL: 0.0000  | Var: 0.0104, W:1.6720
Epoch [900/1000], | TL: 0.1567, ML: 0.0044, BL: 0.1524, VL: 0.0000  | Var: 0.0120, W:1.5237
Epoch [1000/1000], | TL: 0.1446, ML: 0.0043, BL: 0.1403, VL: 0.0000  | Var: 0.0136, W:1.4028
[60.50%] Candidate 121 took 1.4012s
Epoch [100/1000], | TL: 0.4640, ML: 0.0000, BL: 0.4640, VL: 0.0000  | Var: 0.0072, W:4.6404
Epoch [200/1000], | TL: 0.3710, ML: 0.0000, BL: 0.3710, VL: 0.0000  | Var: 0.0057, W:3.7099
Epoch [300/1000], | TL: 0.2915, ML: 0.0006, BL: 0.2910, VL: 0.0000  | Var: 0.0038, W:2.9096
Epoch [400/1000], | TL: 0.2389, ML: 0.0044, BL: 0.2345, VL: 0.0000  | Var: 0.0022, W:2.3449
Epoch [500/1000], | TL: 0.2032, ML: 0.0045, BL: 0.1987, VL: 0.0000  | Var: 0.0020, W:1.9873
