Running LSaliency saliency . . .
Epoch [100/1000], | TL: 0.4448, ML: 0.0000, BL: 0.4448, VL: 0.0000  | Var: 0.0022, W:4.4480
Epoch [500/1000], | TL: 1.2048, ML: 0.9973, BL: 0.2076, VL: 0.0000  | Var: 0.0009, W:2.0758
Epoch [600/1000], | TL: 1.1703, ML: 0.9973, BL: 0.1731, VL: 0.0000  | Var: 0.0006, W:1.7307
Epoch [700/1000], | TL: 1.1427, ML: 0.9973, BL: 0.1455, VL: 0.0000  | Var: 0.0004, W:1.4546
Epoch [800/1000], | TL: 1.1206, ML: 0.9973, BL: 0.1234, VL: 0.0000  | Var: 0.0003, W:1.2336
Epoch [900/1000], | TL: 1.1029, ML: 0.9973, BL: 0.1056, VL: 0.0000  | Var: 0.0002, W:1.0557
Epoch [1000/1000], | TL: 1.0884, ML: 0.9973, BL: 0.0911, VL: 0.0000  | Var: 0.0001, W:0.9112
[25.50%] Candidate 51 took 1.3912s
Epoch [100/1000], | TL: 1.4608, ML: 0.9963, BL: 0.4645, VL: 0.0000  | Var: 0.0065, W:4.6448
Epoch [200/1000], | TL: 1.3898, ML: 0.9967, BL: 0.3931, VL: 0.0000  | Var: 0.0058, W:3.9311
Epoch [300/1000], | TL: 1.3250, ML: 0.9968, BL: 0.3282, VL: 0.0000  | Var: 0.0046, W:3.2824
Epoch [400/1000], | TL: 1.2691, ML: 0.9968, BL: 0.2723, VL: 0.0000  | Var: 0.0034, W:2.7226
Epoch [500/1000], | TL: 1.2226, ML: 0.9969, BL: 0.2257, VL: 0.0000  | Var: 0.0023, W:2.2571
Epoch [600/1000], | TL: 1.1848, ML: 0.9969, BL: 0.1879, VL: 0.0000  | Var: 0.0016, W:1.8791
Epoch [700/1000], | TL: 1.1544, ML: 0.9969, BL: 0.1575, VL: 0.0000  | Var: 0.0010, W:1.5755
Epoch [800/1000], | TL: 1.1301, ML: 0.9969, BL: 0.1332, VL: 0.0000  | Var: 0.0007, W:1.3322
Epoch [900/1000], | TL: 1.1105, ML: 0.9969, BL: 0.1137, VL: 0.0000  | Var: 0.0005, W:1.1366
Epoch [1000/1000], | TL: 1.0947, ML: 0.9969, BL: 0.0978, VL: 0.0000  | Var: 0.0003, W:0.9782
[26.00%] Candidate 52 took 1.3777s
Epoch [100/1000], | TL: 1.4300, ML: 0.9972, BL: 0.4329, VL: 0.0000  | Var: 0.0073, W:4.3288
Epoch [200/1000], | TL: 1.3618, ML: 0.9972, BL: 0.3646, VL: 0.0000  | Var: 0.0061, W:3.6457
Epoch [300/1000], | TL: 1.3008, ML: 0.9973, BL: 0.3036, VL: 0.0000  | Var: 0.0047, W:3.0357
Epoch [400/1000], | TL: 1.2489, ML: 0.9973, BL: 0.2516, VL: 0.0000  | Var: 0.0033, W:2.5158
Epoch [500/1000], | TL: 1.2060, ML: 0.9973, BL: 0.2087, VL: 0.0000  | Var: 0.0023, W:2.0872
Epoch [600/1000], | TL: 1.1713, ML: 0.9973, BL: 0.1741, VL: 0.0000  | Var: 0.0016, W:1.7406
Epoch [700/1000], | TL: 1.1435, ML: 0.9973, BL: 0.1463, VL: 0.0000  | Var: 0.0011, W:1.4626
Epoch [800/1000], | TL: 1.1213, ML: 0.9973, BL: 0.1240, VL: 0.0000  | Var: 0.0007, W:1.2397
Epoch [900/1000], | TL: 1.1033, ML: 0.9973, BL: 0.1060, VL: 0.0000  | Var: 0.0005, W:1.0601
Epoch [1000/1000], | TL: 1.0887, ML: 0.9973, BL: 0.0914, VL: 0.0000  | Var: 0.0004, W:0.9145
[26.50%] Candidate 53 took 1.4017s
Epoch [100/1000], | TL: 0.4596, ML: 0.0000, BL: 0.4596, VL: 0.0000  | Var: 0.0058, W:4.5958
Epoch [200/1000], | TL: 0.4120, ML: 0.0000, BL: 0.4120, VL: 0.0000  | Var: 0.0053, W:4.1198
Epoch [300/1000], | TL: 0.3667, ML: 0.0000, BL: 0.3667, VL: 0.0000  | Var: 0.0046, W:3.6675
Epoch [400/1000], | TL: 0.3248, ML: 0.0000, BL: 0.3248, VL: 0.0000  | Var: 0.0039, W:3.2484
Epoch [500/1000], | TL: 0.2869, ML: 0.0000, BL: 0.2869, VL: 0.0000  | Var: 0.0032, W:2.8685
Epoch [600/1000], | TL: 0.2530, ML: 0.0000, BL: 0.2530, VL: 0.0000  | Var: 0.0025, W:2.5301
Epoch [700/1000], | TL: 0.2232, ML: 0.0000, BL: 0.2232, VL: 0.0000  | Var: 0.0020, W:2.2324
Epoch [800/1000], | TL: 0.1973, ML: 0.0000, BL: 0.1973, VL: 0.0000  | Var: 0.0015, W:1.9730
Epoch [900/1000], | TL: 0.1748, ML: 0.0000, BL: 0.1748, VL: 0.0000  | Var: 0.0012, W:1.7481
Epoch [1000/1000], | TL: 0.1554, ML: 0.0000, BL: 0.1554, VL: 0.0000  | Var: 0.0009, W:1.5536
[27.00%] Candidate 54 took 1.3766s
Epoch [100/1000], | TL: 0.9915, ML: 0.5084, BL: 0.4831, VL: 0.0000  | Var: 0.0153, W:4.8308
Epoch [200/1000], | TL: 0.5068, ML: 0.0668, BL: 0.4400, VL: 0.0000  | Var: 0.0289, W:4.4005
Epoch [300/1000], | TL: 0.4228, ML: 0.0278, BL: 0.3949, VL: 0.0000  | Var: 0.0395, W:3.9494
Epoch [400/1000], | TL: 0.3728, ML: 0.0171, BL: 0.3557, VL: 0.0000  | Var: 0.0489, W:3.5574
Epoch [500/1000], | TL: 0.3356, ML: 0.0123, BL: 0.3233, VL: 0.0000  | Var: 0.0573, W:3.2333
Epoch [600/1000], | TL: 0.3067, ML: 0.0096, BL: 0.2971, VL: 0.0000  | Var: 0.0645, W:2.9714
Epoch [700/1000], | TL: 0.2841, ML: 0.0079, BL: 0.2761, VL: 0.0000  | Var: 0.0706, W:2.7613
Epoch [800/1000], | TL: 0.2661, ML: 0.0068, BL: 0.2593, VL: 0.0000  | Var: 0.0758, W:2.5928
Epoch [900/1000], | TL: 0.2518, ML: 0.0061, BL: 0.2457, VL: 0.0000  | Var: 0.0801, W:2.4571
Epoch [1000/1000], | TL: 0.2402, ML: 0.0055, BL: 0.2347, VL: 0.0000  | Var: 0.0837, W:2.3468
[27.50%] Candidate 55 took 1.3819s
Epoch [100/1000], | TL: 1.4066, ML: 0.9969, BL: 0.4097, VL: 0.0000  | Var: 0.0052, W:4.0971
Epoch [200/1000], | TL: 1.3399, ML: 0.9970, BL: 0.3429, VL: 0.0000  | Var: 0.0044, W:3.4292
Epoch [300/1000], | TL: 1.2815, ML: 0.9971, BL: 0.2844, VL: 0.0000  | Var: 0.0033, W:2.8441
Epoch [400/1000], | TL: 1.2324, ML: 0.9971, BL: 0.2353, VL: 0.0000  | Var: 0.0024, W:2.3529
Epoch [500/1000], | TL: 1.1923, ML: 0.9971, BL: 0.1952, VL: 0.0000  | Var: 0.0016, W:1.9520
Epoch [600/1000], | TL: 1.1600, ML: 0.9971, BL: 0.1630, VL: 0.0000  | Var: 0.0011, W:1.6295
Epoch [700/1000], | TL: 1.1343, ML: 0.9971, BL: 0.1372, VL: 0.0000  | Var: 0.0007, W:1.3716
Epoch [800/1000], | TL: 1.1136, ML: 0.9971, BL: 0.1165, VL: 0.0000  | Var: 0.0005, W:1.1648
Epoch [900/1000], | TL: 1.0969, ML: 0.9971, BL: 0.0998, VL: 0.0000  | Var: 0.0004, W:0.9981
Epoch [1000/1000], | TL: 1.0834, ML: 0.9971, BL: 0.0863, VL: 0.0000  | Var: 0.0003, W:0.8626
[28.00%] Candidate 56 took 1.3864s
Epoch [100/1000], | TL: 0.4488, ML: 0.0000, BL: 0.4488, VL: 0.0000  | Var: 0.0055, W:4.4882
Epoch [200/1000], | TL: 0.4016, ML: 0.0000, BL: 0.4016, VL: 0.0000  | Var: 0.0050, W:4.0158
Epoch [300/1000], | TL: 0.3570, ML: 0.0000, BL: 0.3570, VL: 0.0000  | Var: 0.0044, W:3.5696
Epoch [400/1000], | TL: 0.3158, ML: 0.0000, BL: 0.3158, VL: 0.0000  | Var: 0.0037, W:3.1583
Epoch [500/1000], | TL: 0.2787, ML: 0.0000, BL: 0.2787, VL: 0.0000  | Var: 0.0030, W:2.7870
Epoch [600/1000], | TL: 0.2457, ML: 0.0000, BL: 0.2457, VL: 0.0000  | Var: 0.0024, W:2.4573
Epoch [700/1000], | TL: 0.2168, ML: 0.0000, BL: 0.2168, VL: 0.0000  | Var: 0.0019, W:2.1681
Epoch [800/1000], | TL: 0.1916, ML: 0.0000, BL: 0.1916, VL: 0.0000  | Var: 0.0014, W:1.9164
Epoch [900/1000], | TL: 0.1698, ML: 0.0000, BL: 0.1698, VL: 0.0000  | Var: 0.0011, W:1.6984
Epoch [1000/1000], | TL: 0.1510, ML: 0.0000, BL: 0.1510, VL: 0.0000  | Var: 0.0009, W:1.5100
[28.50%] Candidate 57 took 1.3852s
Epoch [100/1000], | TL: 0.4653, ML: 0.0000, BL: 0.4652, VL: 0.0000  | Var: 0.0041, W:4.6525
Epoch [200/1000], | TL: 0.4172, ML: 0.0000, BL: 0.4172, VL: 0.0000  | Var: 0.0038, W:4.1716
Epoch [300/1000], | TL: 0.3714, ML: 0.0000, BL: 0.3714, VL: 0.0000  | Var: 0.0034, W:3.7139
Epoch [400/1000], | TL: 0.3290, ML: 0.0000, BL: 0.3290, VL: 0.0000  | Var: 0.0029, W:3.2896
Epoch [500/1000], | TL: 0.2905, ML: 0.0000, BL: 0.2905, VL: 0.0000  | Var: 0.0023, W:2.9049
Epoch [600/1000], | TL: 0.2562, ML: 0.0000, BL: 0.2562, VL: 0.0000  | Var: 0.0019, W:2.5621
Epoch [700/1000], | TL: 0.2261, ML: 0.0000, BL: 0.2261, VL: 0.0000  | Var: 0.0015, W:2.2606
Epoch [800/1000], | TL: 0.1998, ML: 0.0000, BL: 0.1998, VL: 0.0000  | Var: 0.0011, W:1.9979
Epoch [900/1000], | TL: 0.1770, ML: 0.0000, BL: 0.1770, VL: 0.0000  | Var: 0.0009, W:1.7701
Epoch [1000/1000], | TL: 0.1573, ML: 0.0000, BL: 0.1573, VL: 0.0000  | Var: 0.0007, W:1.5731
[29.00%] Candidate 58 took 1.3851s
Epoch [100/1000], | TL: 0.4997, ML: 0.0000, BL: 0.4997, VL: 0.0000  | Var: 0.0033, W:4.9972
Epoch [200/1000], | TL: 0.4505, ML: 0.0000, BL: 0.4505, VL: 0.0000  | Var: 0.0032, W:4.5053
Epoch [300/1000], | TL: 0.4029, ML: 0.0000, BL: 0.4029, VL: 0.0000  | Var: 0.0029, W:4.0287
Epoch [400/1000], | TL: 0.3580, ML: 0.0000, BL: 0.3580, VL: 0.0000  | Var: 0.0025, W:3.5801
Epoch [500/1000], | TL: 0.3168, ML: 0.0000, BL: 0.3168, VL: 0.0000  | Var: 0.0021, W:3.1680
Epoch [600/1000], | TL: 0.2797, ML: 0.0000, BL: 0.2797, VL: 0.0000  | Var: 0.0017, W:2.7972
Epoch [700/1000], | TL: 0.2469, ML: 0.0000, BL: 0.2469, VL: 0.0000  | Var: 0.0013, W:2.4687
Epoch [800/1000], | TL: 0.2181, ML: 0.0000, BL: 0.2181, VL: 0.0000  | Var: 0.0010, W:2.1809
Epoch [900/1000], | TL: 0.1931, ML: 0.0000, BL: 0.1931, VL: 0.0000  | Var: 0.0008, W:1.9306
Epoch [1000/1000], | TL: 0.1714, ML: 0.0000, BL: 0.1714, VL: 0.0000  | Var: 0.0006, W:1.7139
[29.50%] Candidate 59 took 1.3823s
Epoch [100/1000], | TL: 1.3970, ML: 0.9967, BL: 0.4003, VL: 0.0000  | Var: 0.0036, W:4.0032
Epoch [200/1000], | TL: 1.3304, ML: 0.9971, BL: 0.3333, VL: 0.0000  | Var: 0.0028, W:3.3329
Epoch [300/1000], | TL: 1.2725, ML: 0.9972, BL: 0.2753, VL: 0.0000  | Var: 0.0020, W:2.7534
Epoch [400/1000], | TL: 1.2245, ML: 0.9972, BL: 0.2272, VL: 0.0000  | Var: 0.0014, W:2.2725
Epoch [500/1000], | TL: 1.1856, ML: 0.9973, BL: 0.1883, VL: 0.0000  | Var: 0.0010, W:1.8834
Epoch [600/1000], | TL: 1.1545, ML: 0.9973, BL: 0.1572, VL: 0.0000  | Var: 0.0007, W:1.5722
Epoch [700/1000], | TL: 1.1297, ML: 0.9973, BL: 0.1324, VL: 0.0000  | Var: 0.0004, W:1.3240
Epoch [800/1000], | TL: 1.1098, ML: 0.9973, BL: 0.1125, VL: 0.0000  | Var: 0.0003, W:1.1254
Epoch [900/1000], | TL: 1.0938, ML: 0.9973, BL: 0.0965, VL: 0.0000  | Var: 0.0002, W:0.9652
Epoch [1000/1000], | TL: 1.0808, ML: 0.9973, BL: 0.0835, VL: 0.0000  | Var: 0.0002, W:0.8350
[30.00%] Candidate 60 took 1.3877s
Epoch [100/1000], | TL: 0.4973, ML: 0.0000, BL: 0.4973, VL: 0.0000  | Var: 0.0032, W:4.9732
Epoch [200/1000], | TL: 0.4481, ML: 0.0000, BL: 0.4481, VL: 0.0000  | Var: 0.0030, W:4.4813
Epoch [300/1000], | TL: 0.4005, ML: 0.0000, BL: 0.4005, VL: 0.0000  | Var: 0.0027, W:4.0054
Epoch [400/1000], | TL: 0.3558, ML: 0.0000, BL: 0.3558, VL: 0.0000  | Var: 0.0023, W:3.5579
Epoch [500/1000], | TL: 0.3147, ML: 0.0000, BL: 0.3147, VL: 0.0000  | Var: 0.0019, W:3.1475
Epoch [600/1000], | TL: 0.2779, ML: 0.0000, BL: 0.2779, VL: 0.0000  | Var: 0.0015, W:2.7786
Epoch [700/1000], | TL: 0.2452, ML: 0.0000, BL: 0.2452, VL: 0.0000  | Var: 0.0012, W:2.4521
Epoch [800/1000], | TL: 0.2166, ML: 0.0000, BL: 0.2166, VL: 0.0000  | Var: 0.0009, W:2.1663
Epoch [900/1000], | TL: 0.1918, ML: 0.0000, BL: 0.1918, VL: 0.0000  | Var: 0.0007, W:1.9178
Epoch [1000/1000], | TL: 0.1703, ML: 0.0000, BL: 0.1703, VL: 0.0000  | Var: 0.0005, W:1.7027
[30.50%] Candidate 61 took 1.3877s
Epoch [100/1000], | TL: 0.4645, ML: 0.0000, BL: 0.4645, VL: 0.0000  | Var: 0.0019, W:4.6455
Epoch [200/1000], | TL: 0.4161, ML: 0.0000, BL: 0.4161, VL: 0.0000  | Var: 0.0018, W:4.1608
Epoch [300/1000], | TL: 0.3701, ML: 0.0000, BL: 0.3701, VL: 0.0000  | Var: 0.0016, W:3.7006
Epoch [400/1000], | TL: 0.3275, ML: 0.0000, BL: 0.3275, VL: 0.0000  | Var: 0.0013, W:3.2751
Epoch [500/1000], | TL: 0.2890, ML: 0.0000, BL: 0.2890, VL: 0.0000  | Var: 0.0011, W:2.8903
Epoch [600/1000], | TL: 0.2548, ML: 0.0000, BL: 0.2548, VL: 0.0000  | Var: 0.0009, W:2.5483
Epoch [700/1000], | TL: 0.2248, ML: 0.0000, BL: 0.2248, VL: 0.0000  | Var: 0.0007, W:2.2482
Epoch [800/1000], | TL: 0.1987, ML: 0.0000, BL: 0.1987, VL: 0.0000  | Var: 0.0005, W:1.9869
Epoch [900/1000], | TL: 0.1761, ML: 0.0000, BL: 0.1761, VL: 0.0000  | Var: 0.0004, W:1.7607
Epoch [1000/1000], | TL: 0.1565, ML: 0.0000, BL: 0.1565, VL: 0.0000  | Var: 0.0003, W:1.5651
[31.00%] Candidate 62 took 1.3895s
Epoch [100/1000], | TL: 1.2745, ML: 0.8045, BL: 0.4700, VL: 0.0000  | Var: 0.0159, W:4.6998
Epoch [200/1000], | TL: 0.5131, ML: 0.0781, BL: 0.4351, VL: 0.0000  | Var: 0.0316, W:4.3507
Epoch [300/1000], | TL: 0.4185, ML: 0.0267, BL: 0.3917, VL: 0.0000  | Var: 0.0418, W:3.9175
Epoch [400/1000], | TL: 0.3691, ML: 0.0158, BL: 0.3533, VL: 0.0000  | Var: 0.0505, W:3.5328
Epoch [500/1000], | TL: 0.3325, ML: 0.0112, BL: 0.3212, VL: 0.0000  | Var: 0.0581, W:3.2123
Epoch [600/1000], | TL: 0.3040, ML: 0.0088, BL: 0.2952, VL: 0.0000  | Var: 0.0649, W:2.9518
Epoch [700/1000], | TL: 0.2815, ML: 0.0073, BL: 0.2742, VL: 0.0000  | Var: 0.0706, W:2.7425
Epoch [800/1000], | TL: 0.2637, ML: 0.0063, BL: 0.2574, VL: 0.0000  | Var: 0.0755, W:2.5744
Epoch [900/1000], | TL: 0.2495, ML: 0.0056, BL: 0.2439, VL: 0.0000  | Var: 0.0796, W:2.4390
Epoch [1000/1000], | TL: 0.2380, ML: 0.0051, BL: 0.2329, VL: 0.0000  | Var: 0.0831, W:2.3290
[31.50%] Candidate 63 took 1.3849s
Epoch [100/1000], | TL: 0.4581, ML: 0.0000, BL: 0.4581, VL: 0.0000  | Var: 0.0051, W:4.5811
Epoch [200/1000], | TL: 0.4104, ML: 0.0000, BL: 0.4104, VL: 0.0000  | Var: 0.0047, W:4.1045
Epoch [300/1000], | TL: 0.3652, ML: 0.0000, BL: 0.3652, VL: 0.0000  | Var: 0.0041, W:3.6521
Epoch [400/1000], | TL: 0.3234, ML: 0.0000, BL: 0.3234, VL: 0.0000  | Var: 0.0034, W:3.2336
Epoch [500/1000], | TL: 0.2855, ML: 0.0000, BL: 0.2855, VL: 0.0000  | Var: 0.0028, W:2.8547
Epoch [600/1000], | TL: 0.2518, ML: 0.0000, BL: 0.2518, VL: 0.0000  | Var: 0.0022, W:2.5175
Epoch [700/1000], | TL: 0.2221, ML: 0.0000, BL: 0.2221, VL: 0.0000  | Var: 0.0017, W:2.2213
Epoch [800/1000], | TL: 0.1963, ML: 0.0000, BL: 0.1963, VL: 0.0000  | Var: 0.0013, W:1.9632
Epoch [900/1000], | TL: 0.1740, ML: 0.0000, BL: 0.1740, VL: 0.0000  | Var: 0.0010, W:1.7395
Epoch [1000/1000], | TL: 0.1546, ML: 0.0000, BL: 0.1546, VL: 0.0000  | Var: 0.0008, W:1.5461
[32.00%] Candidate 64 took 1.3925s
Epoch [100/1000], | TL: 0.4385, ML: 0.0000, BL: 0.4385, VL: 0.0000  | Var: 0.0022, W:4.3846
Epoch [200/1000], | TL: 0.3911, ML: 0.0000, BL: 0.3911, VL: 0.0000  | Var: 0.0020, W:3.9108
Epoch [300/1000], | TL: 0.3467, ML: 0.0000, BL: 0.3467, VL: 0.0000  | Var: 0.0017, W:3.4669
Epoch [400/1000], | TL: 0.3061, ML: 0.0000, BL: 0.3061, VL: 0.0000  | Var: 0.0014, W:3.0611
Epoch [500/1000], | TL: 0.2697, ML: 0.0000, BL: 0.2697, VL: 0.0000  | Var: 0.0012, W:2.6975
Epoch [600/1000], | TL: 0.2377, ML: 0.0000, BL: 0.2377, VL: 0.0000  | Var: 0.0009, W:2.3766
Epoch [700/1000], | TL: 0.2096, ML: 0.0000, BL: 0.2096, VL: 0.0000  | Var: 0.0007, W:2.0964
Epoch [800/1000], | TL: 0.1853, ML: 0.0000, BL: 0.1853, VL: 0.0000  | Var: 0.0006, W:1.8534
Epoch [900/1000], | TL: 0.1643, ML: 0.0000, BL: 0.1643, VL: 0.0000  | Var: 0.0004, W:1.6434
Epoch [1000/1000], | TL: 0.1462, ML: 0.0000, BL: 0.1462, VL: 0.0000  | Var: 0.0003, W:1.4621
[32.50%] Candidate 65 took 1.3820s
Epoch [100/1000], | TL: 0.4790, ML: 0.0000, BL: 0.4790, VL: 0.0000  | Var: 0.0026, W:4.7896
Epoch [200/1000], | TL: 0.4302, ML: 0.0000, BL: 0.4302, VL: 0.0000  | Var: 0.0024, W:4.3016
Epoch [300/1000], | TL: 0.3834, ML: 0.0000, BL: 0.3834, VL: 0.0000  | Var: 0.0022, W:3.8343
Epoch [400/1000], | TL: 0.3399, ML: 0.0000, BL: 0.3399, VL: 0.0000  | Var: 0.0019, W:3.3991
Epoch [500/1000], | TL: 0.3003, ML: 0.0000, BL: 0.3003, VL: 0.0000  | Var: 0.0015, W:3.0030
Epoch [600/1000], | TL: 0.2649, ML: 0.0000, BL: 0.2649, VL: 0.0000  | Var: 0.0012, W:2.6491
Epoch [700/1000], | TL: 0.2337, ML: 0.0000, BL: 0.2337, VL: 0.0000  | Var: 0.0010, W:2.3374
Epoch [800/1000], | TL: 0.2065, ML: 0.0000, BL: 0.2065, VL: 0.0000  | Var: 0.0007, W:2.0655
Epoch [900/1000], | TL: 0.1830, ML: 0.0000, BL: 0.1830, VL: 0.0000  | Var: 0.0006, W:1.8295
Epoch [1000/1000], | TL: 0.1625, ML: 0.0000, BL: 0.1625, VL: 0.0000  | Var: 0.0004, W:1.6254
[33.00%] Candidate 66 took 1.3785s
Epoch [100/1000], | TL: 0.4463, ML: 0.0000, BL: 0.4463, VL: 0.0000  | Var: 0.0032, W:4.4630
Epoch [200/1000], | TL: 0.3988, ML: 0.0000, BL: 0.3988, VL: 0.0000  | Var: 0.0029, W:3.9877
Epoch [300/1000], | TL: 0.3540, ML: 0.0000, BL: 0.3540, VL: 0.0000  | Var: 0.0026, W:3.5401
Epoch [400/1000], | TL: 0.3129, ML: 0.0000, BL: 0.3129, VL: 0.0000  | Var: 0.0022, W:3.1291
Epoch [500/1000], | TL: 0.2759, ML: 0.0000, BL: 0.2759, VL: 0.0000  | Var: 0.0018, W:2.7594
Epoch [600/1000], | TL: 0.2432, ML: 0.0000, BL: 0.2432, VL: 0.0000  | Var: 0.0014, W:2.4320
Epoch [700/1000], | TL: 0.2145, ML: 0.0000, BL: 0.2145, VL: 0.0000  | Var: 0.0011, W:2.1455
Epoch [800/1000], | TL: 0.1897, ML: 0.0000, BL: 0.1897, VL: 0.0000  | Var: 0.0008, W:1.8966
Epoch [900/1000], | TL: 0.1681, ML: 0.0000, BL: 0.1681, VL: 0.0000  | Var: 0.0006, W:1.6812
Epoch [1000/1000], | TL: 0.1495, ML: 0.0000, BL: 0.1495, VL: 0.0000  | Var: 0.0005, W:1.4952
[33.50%] Candidate 67 took 1.3795s
Epoch [100/1000], | TL: 1.4051, ML: 0.9968, BL: 0.4083, VL: 0.0000  | Var: 0.0045, W:4.0825
Epoch [200/1000], | TL: 1.3382, ML: 0.9970, BL: 0.3412, VL: 0.0000  | Var: 0.0037, W:3.4120
Epoch [300/1000], | TL: 1.2797, ML: 0.9971, BL: 0.2827, VL: 0.0000  | Var: 0.0028, W:2.8266
Epoch [400/1000], | TL: 1.2308, ML: 0.9971, BL: 0.2337, VL: 0.0000  | Var: 0.0020, W:2.3367
Epoch [500/1000], | TL: 1.1909, ML: 0.9971, BL: 0.1938, VL: 0.0000  | Var: 0.0013, W:1.9379
Epoch [600/1000], | TL: 1.1589, ML: 0.9971, BL: 0.1618, VL: 0.0000  | Var: 0.0009, W:1.6177
Epoch [700/1000], | TL: 1.1333, ML: 0.9972, BL: 0.1362, VL: 0.0000  | Var: 0.0006, W:1.3618
Epoch [800/1000], | TL: 1.1128, ML: 0.9972, BL: 0.1157, VL: 0.0000  | Var: 0.0004, W:1.1567
Epoch [900/1000], | TL: 1.0963, ML: 0.9972, BL: 0.0991, VL: 0.0000  | Var: 0.0003, W:0.9914
Epoch [1000/1000], | TL: 1.0829, ML: 0.9972, BL: 0.0857, VL: 0.0000  | Var: 0.0002, W:0.8570
[34.00%] Candidate 68 took 1.3843s
Epoch [100/1000], | TL: 1.1909, ML: 0.7144, BL: 0.4764, VL: 0.0000  | Var: 0.0133, W:4.7642
Epoch [200/1000], | TL: 0.5102, ML: 0.0724, BL: 0.4379, VL: 0.0000  | Var: 0.0286, W:4.3785
Epoch [300/1000], | TL: 0.4202, ML: 0.0269, BL: 0.3933, VL: 0.0000  | Var: 0.0393, W:3.9335
Epoch [400/1000], | TL: 0.3705, ML: 0.0161, BL: 0.3544, VL: 0.0000  | Var: 0.0488, W:3.5438
Epoch [500/1000], | TL: 0.3337, ML: 0.0115, BL: 0.3221, VL: 0.0000  | Var: 0.0571, W:3.2214
Epoch [600/1000], | TL: 0.3051, ML: 0.0090, BL: 0.2961, VL: 0.0000  | Var: 0.0643, W:2.9608
Epoch [700/1000], | TL: 0.2826, ML: 0.0075, BL: 0.2752, VL: 0.0000  | Var: 0.0703, W:2.7518
Epoch [800/1000], | TL: 0.2649, ML: 0.0064, BL: 0.2584, VL: 0.0000  | Var: 0.0754, W:2.5841
Epoch [900/1000], | TL: 0.2506, ML: 0.0057, BL: 0.2449, VL: 0.0000  | Var: 0.0797, W:2.4489
Epoch [1000/1000], | TL: 0.2391, ML: 0.0052, BL: 0.2339, VL: 0.0000  | Var: 0.0833, W:2.3391
[34.50%] Candidate 69 took 1.3891s
Epoch [100/1000], | TL: 1.4561, ML: 0.9965, BL: 0.4595, VL: 0.0000  | Var: 0.0069, W:4.5953
Epoch [200/1000], | TL: 1.3848, ML: 0.9971, BL: 0.3877, VL: 0.0000  | Var: 0.0061, W:3.8769
Epoch [300/1000], | TL: 1.3203, ML: 0.9973, BL: 0.3230, VL: 0.0000  | Var: 0.0049, W:3.2303
Epoch [400/1000], | TL: 1.2649, ML: 0.9973, BL: 0.2676, VL: 0.0000  | Var: 0.0036, W:2.6760
Epoch [500/1000], | TL: 1.2190, ML: 0.9974, BL: 0.2217, VL: 0.0000  | Var: 0.0025, W:2.2170
Epoch [600/1000], | TL: 1.1819, ML: 0.9974, BL: 0.1845, VL: 0.0000  | Var: 0.0017, W:1.8451
Epoch [700/1000], | TL: 1.1521, ML: 0.9974, BL: 0.1547, VL: 0.0000  | Var: 0.0011, W:1.5468
Epoch [800/1000], | TL: 1.1282, ML: 0.9974, BL: 0.1308, VL: 0.0000  | Var: 0.0008, W:1.3080
Epoch [900/1000], | TL: 1.1090, ML: 0.9974, BL: 0.1116, VL: 0.0000  | Var: 0.0005, W:1.1162
Epoch [1000/1000], | TL: 1.0935, ML: 0.9974, BL: 0.0961, VL: 0.0000  | Var: 0.0004, W:0.9608
[35.00%] Candidate 70 took 1.3812s
Epoch [100/1000], | TL: 1.4135, ML: 0.9961, BL: 0.4174, VL: 0.0000  | Var: 0.0058, W:4.1743
Epoch [200/1000], | TL: 1.3458, ML: 0.9966, BL: 0.3492, VL: 0.0000  | Var: 0.0050, W:3.4919
Epoch [300/1000], | TL: 1.2861, ML: 0.9967, BL: 0.2894, VL: 0.0000  | Var: 0.0039, W:2.8941
Epoch [400/1000], | TL: 1.2360, ML: 0.9968, BL: 0.2392, VL: 0.0000  | Var: 0.0028, W:2.3923
Epoch [500/1000], | TL: 1.1951, ML: 0.9968, BL: 0.1983, VL: 0.0000  | Var: 0.0019, W:1.9826
Epoch [600/1000], | TL: 1.1621, ML: 0.9968, BL: 0.1653, VL: 0.0000  | Var: 0.0013, W:1.6532
Epoch [700/1000], | TL: 1.1358, ML: 0.9968, BL: 0.1390, VL: 0.0000  | Var: 0.0009, W:1.3899
Epoch [800/1000], | TL: 1.1147, ML: 0.9968, BL: 0.1179, VL: 0.0000  | Var: 0.0006, W:1.1791
Epoch [900/1000], | TL: 1.0978, ML: 0.9968, BL: 0.1009, VL: 0.0000  | Var: 0.0004, W:1.0094
Epoch [1000/1000], | TL: 1.0840, ML: 0.9968, BL: 0.0872, VL: 0.0000  | Var: 0.0003, W:0.8716
[35.50%] Candidate 71 took 1.3875s
Epoch [100/1000], | TL: 0.4498, ML: 0.0000, BL: 0.4498, VL: 0.0000  | Var: 0.0047, W:4.4975
Epoch [200/1000], | TL: 0.4023, ML: 0.0000, BL: 0.4023, VL: 0.0000  | Var: 0.0043, W:4.0234
Epoch [300/1000], | TL: 0.3576, ML: 0.0000, BL: 0.3576, VL: 0.0000  | Var: 0.0038, W:3.5756
Epoch [400/1000], | TL: 0.3163, ML: 0.0000, BL: 0.3163, VL: 0.0000  | Var: 0.0032, W:3.1631
