Running LSaliency saliency . . .
Epoch [100/1000], | TL: 0.5618, ML: 0.1107, BL: 0.4511, VL: 0.0000  | Var: 0.0028, W:4.5111
Epoch [300/1000], | TL: 0.4053, ML: 0.0069, BL: 0.3984, VL: 0.0000  | Var: 0.0089, W:3.9844
Epoch [400/1000], | TL: 0.3660, ML: 0.0051, BL: 0.3609, VL: 0.0000  | Var: 0.0109, W:3.6092
Epoch [500/1000], | TL: 0.3309, ML: 0.0042, BL: 0.3267, VL: 0.0000  | Var: 0.0130, W:3.2671
Epoch [600/1000], | TL: 0.2997, ML: 0.0036, BL: 0.2961, VL: 0.0000  | Var: 0.0151, W:2.9609
Epoch [700/1000], | TL: 0.2724, ML: 0.0033, BL: 0.2691, VL: 0.0000  | Var: 0.0171, W:2.6909
Epoch [800/1000], | TL: 0.2485, ML: 0.0030, BL: 0.2455, VL: 0.0000  | Var: 0.0190, W:2.4550
Epoch [900/1000], | TL: 0.2279, ML: 0.0029, BL: 0.2250, VL: 0.0000  | Var: 0.0207, W:2.2500
Epoch [1000/1000], | TL: 0.2101, ML: 0.0028, BL: 0.2073, VL: 0.0000  | Var: 0.0223, W:2.0725
[24.50%] Candidate 49 took 1.4301s
Epoch [100/1000], | TL: 0.4723, ML: 0.0000, BL: 0.4723, VL: 0.0000  | Var: 0.0020, W:4.7230
Epoch [200/1000], | TL: 0.4477, ML: 0.0000, BL: 0.4477, VL: 0.0000  | Var: 0.0019, W:4.4774
Epoch [300/1000], | TL: 0.4236, ML: 0.0000, BL: 0.4236, VL: 0.0000  | Var: 0.0019, W:4.2358
Epoch [400/1000], | TL: 0.4000, ML: 0.0000, BL: 0.4000, VL: 0.0000  | Var: 0.0018, W:3.9997
Epoch [500/1000], | TL: 0.3771, ML: 0.0000, BL: 0.3771, VL: 0.0000  | Var: 0.0017, W:3.7707
Epoch [600/1000], | TL: 0.3550, ML: 0.0000, BL: 0.3550, VL: 0.0000  | Var: 0.0016, W:3.5499
Epoch [700/1000], | TL: 0.3338, ML: 0.0000, BL: 0.3338, VL: 0.0000  | Var: 0.0014, W:3.3383
Epoch [800/1000], | TL: 0.3137, ML: 0.0000, BL: 0.3137, VL: 0.0000  | Var: 0.0013, W:3.1366
Epoch [900/1000], | TL: 0.2945, ML: 0.0000, BL: 0.2945, VL: 0.0000  | Var: 0.0012, W:2.9452
Epoch [1000/1000], | TL: 0.2764, ML: 0.0000, BL: 0.2764, VL: 0.0000  | Var: 0.0011, W:2.7642
[25.00%] Candidate 50 took 1.4290s
Epoch [100/1000], | TL: 0.5132, ML: 0.0000, BL: 0.5132, VL: 0.0000  | Var: 0.0011, W:5.1321
Epoch [200/1000], | TL: 0.4883, ML: 0.0000, BL: 0.4883, VL: 0.0000  | Var: 0.0011, W:4.8829
Epoch [300/1000], | TL: 0.4635, ML: 0.0000, BL: 0.4635, VL: 0.0000  | Var: 0.0011, W:4.6347
Epoch [400/1000], | TL: 0.4390, ML: 0.0000, BL: 0.4390, VL: 0.0000  | Var: 0.0010, W:4.3896
Epoch [500/1000], | TL: 0.4149, ML: 0.0000, BL: 0.4149, VL: 0.0000  | Var: 0.0010, W:4.1494
Epoch [600/1000], | TL: 0.3916, ML: 0.0000, BL: 0.3916, VL: 0.0000  | Var: 0.0009, W:3.9156
Epoch [700/1000], | TL: 0.3690, ML: 0.0000, BL: 0.3690, VL: 0.0000  | Var: 0.0008, W:3.6897
Epoch [800/1000], | TL: 0.3473, ML: 0.0000, BL: 0.3473, VL: 0.0000  | Var: 0.0008, W:3.4725
Epoch [900/1000], | TL: 0.3265, ML: 0.0000, BL: 0.3265, VL: 0.0000  | Var: 0.0007, W:3.2650
Epoch [1000/1000], | TL: 0.3068, ML: 0.0000, BL: 0.3068, VL: 0.0000  | Var: 0.0006, W:3.0677
[25.50%] Candidate 51 took 1.4170s
Epoch [100/1000], | TL: 0.4697, ML: 0.0000, BL: 0.4697, VL: 0.0000  | Var: 0.0012, W:4.6972
Epoch [200/1000], | TL: 0.4451, ML: 0.0000, BL: 0.4451, VL: 0.0000  | Var: 0.0011, W:4.4511
Epoch [300/1000], | TL: 0.4209, ML: 0.0000, BL: 0.4209, VL: 0.0000  | Var: 0.0011, W:4.2092
Epoch [400/1000], | TL: 0.3973, ML: 0.0000, BL: 0.3973, VL: 0.0000  | Var: 0.0011, W:3.9731
Epoch [500/1000], | TL: 0.3744, ML: 0.0000, BL: 0.3744, VL: 0.0000  | Var: 0.0010, W:3.7443
Epoch [600/1000], | TL: 0.3524, ML: 0.0000, BL: 0.3524, VL: 0.0000  | Var: 0.0009, W:3.5240
Epoch [700/1000], | TL: 0.3313, ML: 0.0000, BL: 0.3313, VL: 0.0000  | Var: 0.0009, W:3.3131
Epoch [800/1000], | TL: 0.3112, ML: 0.0000, BL: 0.3112, VL: 0.0000  | Var: 0.0008, W:3.1121
Epoch [900/1000], | TL: 0.2922, ML: 0.0000, BL: 0.2922, VL: 0.0000  | Var: 0.0007, W:2.9216
Epoch [1000/1000], | TL: 0.2742, ML: 0.0000, BL: 0.2742, VL: 0.0000  | Var: 0.0007, W:2.7416
[26.00%] Candidate 52 took 1.4291s
Epoch [100/1000], | TL: 0.4929, ML: 0.0000, BL: 0.4929, VL: 0.0000  | Var: 0.0019, W:4.9290
Epoch [200/1000], | TL: 0.4682, ML: 0.0000, BL: 0.4682, VL: 0.0000  | Var: 0.0018, W:4.6815
Epoch [300/1000], | TL: 0.4437, ML: 0.0000, BL: 0.4437, VL: 0.0000  | Var: 0.0018, W:4.4365
Epoch [400/1000], | TL: 0.4196, ML: 0.0000, BL: 0.4196, VL: 0.0000  | Var: 0.0017, W:4.1958
Epoch [500/1000], | TL: 0.3961, ML: 0.0000, BL: 0.3961, VL: 0.0000  | Var: 0.0016, W:3.9611
Epoch [600/1000], | TL: 0.3734, ML: 0.0000, BL: 0.3734, VL: 0.0000  | Var: 0.0015, W:3.7337
Epoch [700/1000], | TL: 0.3515, ML: 0.0000, BL: 0.3515, VL: 0.0000  | Var: 0.0014, W:3.5148
Epoch [800/1000], | TL: 0.3305, ML: 0.0000, BL: 0.3305, VL: 0.0000  | Var: 0.0013, W:3.3053
Epoch [900/1000], | TL: 0.3106, ML: 0.0000, BL: 0.3106, VL: 0.0000  | Var: 0.0011, W:3.1057
Epoch [1000/1000], | TL: 0.2917, ML: 0.0000, BL: 0.2917, VL: 0.0000  | Var: 0.0010, W:2.9165
[26.50%] Candidate 53 took 1.4185s
Epoch [100/1000], | TL: 1.0552, ML: 0.6009, BL: 0.4543, VL: 0.0000  | Var: 0.0056, W:4.5432
Epoch [200/1000], | TL: 0.6714, ML: 0.2535, BL: 0.4179, VL: 0.0000  | Var: 0.0066, W:4.1792
Epoch [300/1000], | TL: 0.4754, ML: 0.0937, BL: 0.3817, VL: 0.0000  | Var: 0.0085, W:3.8172
Epoch [400/1000], | TL: 0.3938, ML: 0.0470, BL: 0.3468, VL: 0.0000  | Var: 0.0106, W:3.4678
Epoch [500/1000], | TL: 0.3437, ML: 0.0292, BL: 0.3146, VL: 0.0000  | Var: 0.0127, W:3.1457
Epoch [600/1000], | TL: 0.3061, ML: 0.0204, BL: 0.2857, VL: 0.0000  | Var: 0.0149, W:2.8567
Epoch [700/1000], | TL: 0.2756, ML: 0.0154, BL: 0.2602, VL: 0.0000  | Var: 0.0170, W:2.6016
Epoch [800/1000], | TL: 0.2501, ML: 0.0123, BL: 0.2379, VL: 0.0000  | Var: 0.0190, W:2.3789
Epoch [900/1000], | TL: 0.2287, ML: 0.0101, BL: 0.2186, VL: 0.0000  | Var: 0.0209, W:2.1857
Epoch [1000/1000], | TL: 0.2104, ML: 0.0086, BL: 0.2019, VL: 0.0000  | Var: 0.0227, W:2.0185
[27.00%] Candidate 54 took 1.4341s
Epoch [100/1000], | TL: 0.4973, ML: 0.0000, BL: 0.4973, VL: 0.0000  | Var: 0.0008, W:4.9732
Epoch [200/1000], | TL: 0.4724, ML: 0.0000, BL: 0.4724, VL: 0.0000  | Var: 0.0008, W:4.7243
Epoch [300/1000], | TL: 0.4478, ML: 0.0000, BL: 0.4478, VL: 0.0000  | Var: 0.0008, W:4.4777
Epoch [400/1000], | TL: 0.4235, ML: 0.0000, BL: 0.4235, VL: 0.0000  | Var: 0.0007, W:4.2353
Epoch [500/1000], | TL: 0.3999, ML: 0.0000, BL: 0.3999, VL: 0.0000  | Var: 0.0007, W:3.9987
Epoch [600/1000], | TL: 0.3769, ML: 0.0000, BL: 0.3769, VL: 0.0000  | Var: 0.0007, W:3.7694
Epoch [700/1000], | TL: 0.3549, ML: 0.0000, BL: 0.3549, VL: 0.0000  | Var: 0.0006, W:3.5486
Epoch [800/1000], | TL: 0.3337, ML: 0.0000, BL: 0.3337, VL: 0.0000  | Var: 0.0006, W:3.3371
Epoch [900/1000], | TL: 0.3136, ML: 0.0000, BL: 0.3136, VL: 0.0000  | Var: 0.0005, W:3.1357
Epoch [1000/1000], | TL: 0.2945, ML: 0.0000, BL: 0.2945, VL: 0.0000  | Var: 0.0005, W:2.9446
[27.50%] Candidate 55 took 1.4044s
Epoch [100/1000], | TL: 0.4876, ML: 0.0000, BL: 0.4876, VL: 0.0000  | Var: 0.0010, W:4.8756
Epoch [200/1000], | TL: 0.4628, ML: 0.0000, BL: 0.4628, VL: 0.0000  | Var: 0.0010, W:4.6277
Epoch [300/1000], | TL: 0.4383, ML: 0.0000, BL: 0.4383, VL: 0.0000  | Var: 0.0010, W:4.3827
Epoch [400/1000], | TL: 0.4142, ML: 0.0000, BL: 0.4142, VL: 0.0000  | Var: 0.0009, W:4.1424
Epoch [500/1000], | TL: 0.3909, ML: 0.0000, BL: 0.3909, VL: 0.0000  | Var: 0.0009, W:3.9085
Epoch [600/1000], | TL: 0.3682, ML: 0.0000, BL: 0.3682, VL: 0.0000  | Var: 0.0008, W:3.6823
Epoch [700/1000], | TL: 0.3465, ML: 0.0000, BL: 0.3465, VL: 0.0000  | Var: 0.0008, W:3.4649
Epoch [800/1000], | TL: 0.3257, ML: 0.0000, BL: 0.3257, VL: 0.0000  | Var: 0.0007, W:3.2572
Epoch [900/1000], | TL: 0.3060, ML: 0.0000, BL: 0.3060, VL: 0.0000  | Var: 0.0006, W:3.0595
Epoch [1000/1000], | TL: 0.2872, ML: 0.0000, BL: 0.2872, VL: 0.0000  | Var: 0.0006, W:2.8724
[28.00%] Candidate 56 took 1.4079s
Epoch [100/1000], | TL: 1.1578, ML: 0.7166, BL: 0.4412, VL: 0.0000  | Var: 0.0023, W:4.4115
Epoch [200/1000], | TL: 0.7278, ML: 0.3224, BL: 0.4054, VL: 0.0000  | Var: 0.0031, W:4.0545
Epoch [300/1000], | TL: 0.4698, ML: 0.0995, BL: 0.3702, VL: 0.0000  | Var: 0.0054, W:3.7025
Epoch [400/1000], | TL: 0.3814, ML: 0.0454, BL: 0.3360, VL: 0.0000  | Var: 0.0078, W:3.3597
Epoch [500/1000], | TL: 0.3316, ML: 0.0271, BL: 0.3045, VL: 0.0000  | Var: 0.0102, W:3.0446
Epoch [600/1000], | TL: 0.2950, ML: 0.0186, BL: 0.2763, VL: 0.0000  | Var: 0.0125, W:2.7633
Epoch [700/1000], | TL: 0.2656, ML: 0.0139, BL: 0.2516, VL: 0.0000  | Var: 0.0148, W:2.5161
Epoch [800/1000], | TL: 0.2411, ML: 0.0110, BL: 0.2301, VL: 0.0000  | Var: 0.0169, W:2.3009
Epoch [900/1000], | TL: 0.2206, ML: 0.0091, BL: 0.2115, VL: 0.0000  | Var: 0.0188, W:2.1146
Epoch [1000/1000], | TL: 0.2031, ML: 0.0077, BL: 0.1954, VL: 0.0000  | Var: 0.0206, W:1.9537
[28.50%] Candidate 57 took 1.3342s
Epoch [100/1000], | TL: 0.4651, ML: 0.0000, BL: 0.4651, VL: 0.0000  | Var: 0.0023, W:4.6509
Epoch [200/1000], | TL: 0.4407, ML: 0.0000, BL: 0.4407, VL: 0.0000  | Var: 0.0023, W:4.4066
Epoch [300/1000], | TL: 0.4167, ML: 0.0000, BL: 0.4167, VL: 0.0000  | Var: 0.0022, W:4.1666
Epoch [400/1000], | TL: 0.3933, ML: 0.0000, BL: 0.3933, VL: 0.0000  | Var: 0.0021, W:3.9325
Epoch [500/1000], | TL: 0.3706, ML: 0.0000, BL: 0.3706, VL: 0.0000  | Var: 0.0020, W:3.7059
Epoch [600/1000], | TL: 0.3488, ML: 0.0000, BL: 0.3488, VL: 0.0000  | Var: 0.0019, W:3.4877
Epoch [700/1000], | TL: 0.3279, ML: 0.0000, BL: 0.3279, VL: 0.0000  | Var: 0.0017, W:3.2789
Epoch [800/1000], | TL: 0.3080, ML: 0.0000, BL: 0.3080, VL: 0.0000  | Var: 0.0016, W:3.0800
Epoch [900/1000], | TL: 0.2891, ML: 0.0000, BL: 0.2891, VL: 0.0000  | Var: 0.0014, W:2.8915
Epoch [1000/1000], | TL: 0.2713, ML: 0.0000, BL: 0.2713, VL: 0.0000  | Var: 0.0013, W:2.7134
[29.00%] Candidate 58 took 1.3961s
Epoch [100/1000], | TL: 0.6022, ML: 0.1915, BL: 0.4108, VL: 0.0000  | Var: 0.0021, W:4.1079
Epoch [200/1000], | TL: 0.4490, ML: 0.0758, BL: 0.3732, VL: 0.0000  | Var: 0.0044, W:3.7318
Epoch [300/1000], | TL: 0.3765, ML: 0.0389, BL: 0.3377, VL: 0.0000  | Var: 0.0070, W:3.3767
Epoch [400/1000], | TL: 0.3294, ML: 0.0241, BL: 0.3053, VL: 0.0000  | Var: 0.0096, W:3.0534
Epoch [500/1000], | TL: 0.2934, ML: 0.0168, BL: 0.2766, VL: 0.0000  | Var: 0.0122, W:2.7661
Epoch [600/1000], | TL: 0.2641, ML: 0.0127, BL: 0.2514, VL: 0.0000  | Var: 0.0147, W:2.5144
Epoch [700/1000], | TL: 0.2397, ML: 0.0101, BL: 0.2296, VL: 0.0000  | Var: 0.0169, W:2.2961
Epoch [800/1000], | TL: 0.2191, ML: 0.0083, BL: 0.2108, VL: 0.0000  | Var: 0.0190, W:2.1076
Epoch [900/1000], | TL: 0.2016, ML: 0.0071, BL: 0.1945, VL: 0.0000  | Var: 0.0209, W:1.9452
Epoch [1000/1000], | TL: 0.1867, ML: 0.0062, BL: 0.1805, VL: 0.0000  | Var: 0.0226, W:1.8052
[29.50%] Candidate 59 took 1.4328s
Epoch [100/1000], | TL: 0.4775, ML: 0.0148, BL: 0.4627, VL: 0.0000  | Var: 0.0066, W:4.6271
Epoch [200/1000], | TL: 0.4295, ML: 0.0076, BL: 0.4220, VL: 0.0000  | Var: 0.0085, W:4.2197
Epoch [300/1000], | TL: 0.3880, ML: 0.0051, BL: 0.3829, VL: 0.0000  | Var: 0.0105, W:3.8287
Epoch [400/1000], | TL: 0.3506, ML: 0.0040, BL: 0.3466, VL: 0.0000  | Var: 0.0125, W:3.4659
Epoch [500/1000], | TL: 0.3171, ML: 0.0034, BL: 0.3137, VL: 0.0000  | Var: 0.0145, W:3.1372
Epoch [600/1000], | TL: 0.2876, ML: 0.0031, BL: 0.2845, VL: 0.0000  | Var: 0.0165, W:2.8447
Epoch [700/1000], | TL: 0.2617, ML: 0.0029, BL: 0.2588, VL: 0.0000  | Var: 0.0184, W:2.5878
Epoch [800/1000], | TL: 0.2392, ML: 0.0028, BL: 0.2364, VL: 0.0000  | Var: 0.0202, W:2.3639
Epoch [900/1000], | TL: 0.2197, ML: 0.0027, BL: 0.2170, VL: 0.0000  | Var: 0.0218, W:2.1698
Epoch [1000/1000], | TL: 0.2029, ML: 0.0027, BL: 0.2002, VL: 0.0000  | Var: 0.0233, W:2.0020
[30.00%] Candidate 60 took 1.4169s
Epoch [100/1000], | TL: 0.4897, ML: 0.0000, BL: 0.4897, VL: 0.0000  | Var: 0.0016, W:4.8966
Epoch [200/1000], | TL: 0.4649, ML: 0.0000, BL: 0.4649, VL: 0.0000  | Var: 0.0016, W:4.6491
Epoch [300/1000], | TL: 0.4404, ML: 0.0000, BL: 0.4404, VL: 0.0000  | Var: 0.0015, W:4.4043
Epoch [400/1000], | TL: 0.4164, ML: 0.0000, BL: 0.4164, VL: 0.0000  | Var: 0.0014, W:4.1640
Epoch [500/1000], | TL: 0.3930, ML: 0.0000, BL: 0.3930, VL: 0.0000  | Var: 0.0014, W:3.9300
Epoch [600/1000], | TL: 0.3703, ML: 0.0000, BL: 0.3703, VL: 0.0000  | Var: 0.0013, W:3.7034
Epoch [700/1000], | TL: 0.3486, ML: 0.0000, BL: 0.3486, VL: 0.0000  | Var: 0.0012, W:3.4855
Epoch [800/1000], | TL: 0.3277, ML: 0.0000, BL: 0.3277, VL: 0.0000  | Var: 0.0011, W:3.2771
Epoch [900/1000], | TL: 0.3079, ML: 0.0000, BL: 0.3079, VL: 0.0000  | Var: 0.0010, W:3.0788
Epoch [1000/1000], | TL: 0.2891, ML: 0.0000, BL: 0.2891, VL: 0.0000  | Var: 0.0009, W:2.8908
[30.50%] Candidate 61 took 1.4049s
Epoch [100/1000], | TL: 1.0499, ML: 0.6332, BL: 0.4166, VL: 0.0000  | Var: 0.0030, W:4.1661
Epoch [200/1000], | TL: 0.6722, ML: 0.2906, BL: 0.3817, VL: 0.0000  | Var: 0.0052, W:3.8168
Epoch [300/1000], | TL: 0.4572, ML: 0.1092, BL: 0.3480, VL: 0.0000  | Var: 0.0084, W:3.4798
Epoch [400/1000], | TL: 0.3702, ML: 0.0542, BL: 0.3160, VL: 0.0000  | Var: 0.0115, W:3.1604
Epoch [500/1000], | TL: 0.3204, ML: 0.0333, BL: 0.2871, VL: 0.0000  | Var: 0.0144, W:2.8706
Epoch [600/1000], | TL: 0.2846, ML: 0.0232, BL: 0.2614, VL: 0.0000  | Var: 0.0171, W:2.6140
Epoch [700/1000], | TL: 0.2564, ML: 0.0174, BL: 0.2390, VL: 0.0000  | Var: 0.0196, W:2.3900
Epoch [800/1000], | TL: 0.2334, ML: 0.0138, BL: 0.2196, VL: 0.0000  | Var: 0.0219, W:2.1959
Epoch [900/1000], | TL: 0.2142, ML: 0.0114, BL: 0.2028, VL: 0.0000  | Var: 0.0240, W:2.0282
Epoch [1000/1000], | TL: 0.1980, ML: 0.0096, BL: 0.1883, VL: 0.0000  | Var: 0.0259, W:1.8835
[31.00%] Candidate 62 took 1.1854s
Epoch [100/1000], | TL: 0.4725, ML: 0.0000, BL: 0.4725, VL: 0.0000  | Var: 0.0022, W:4.7252
Epoch [200/1000], | TL: 0.4480, ML: 0.0000, BL: 0.4480, VL: 0.0000  | Var: 0.0021, W:4.4798
Epoch [300/1000], | TL: 0.4238, ML: 0.0000, BL: 0.4238, VL: 0.0000  | Var: 0.0020, W:4.2382
Epoch [400/1000], | TL: 0.4002, ML: 0.0000, BL: 0.4002, VL: 0.0000  | Var: 0.0019, W:4.0022
Epoch [500/1000], | TL: 0.3773, ML: 0.0000, BL: 0.3773, VL: 0.0000  | Var: 0.0018, W:3.7732
Epoch [600/1000], | TL: 0.3552, ML: 0.0000, BL: 0.3552, VL: 0.0000  | Var: 0.0017, W:3.5524
Epoch [700/1000], | TL: 0.3341, ML: 0.0000, BL: 0.3341, VL: 0.0000  | Var: 0.0015, W:3.3408
Epoch [800/1000], | TL: 0.3139, ML: 0.0000, BL: 0.3139, VL: 0.0000  | Var: 0.0014, W:3.1390
Epoch [900/1000], | TL: 0.2947, ML: 0.0000, BL: 0.2947, VL: 0.0000  | Var: 0.0013, W:2.9475
Epoch [1000/1000], | TL: 0.2766, ML: 0.0000, BL: 0.2766, VL: 0.0000  | Var: 0.0011, W:2.7664
[31.50%] Candidate 63 took 1.2890s
Epoch [100/1000], | TL: 0.4847, ML: 0.0000, BL: 0.4847, VL: 0.0000  | Var: 0.0019, W:4.8471
Epoch [200/1000], | TL: 0.4600, ML: 0.0000, BL: 0.4600, VL: 0.0000  | Var: 0.0019, W:4.6003
Epoch [300/1000], | TL: 0.4357, ML: 0.0000, BL: 0.4357, VL: 0.0000  | Var: 0.0018, W:4.3566
Epoch [400/1000], | TL: 0.4118, ML: 0.0000, BL: 0.4118, VL: 0.0000  | Var: 0.0018, W:4.1177
Epoch [500/1000], | TL: 0.3885, ML: 0.0000, BL: 0.3885, VL: 0.0000  | Var: 0.0017, W:3.8853
Epoch [600/1000], | TL: 0.3660, ML: 0.0000, BL: 0.3660, VL: 0.0000  | Var: 0.0016, W:3.6605
Epoch [700/1000], | TL: 0.3445, ML: 0.0000, BL: 0.3445, VL: 0.0000  | Var: 0.0015, W:3.4445
Epoch [800/1000], | TL: 0.3238, ML: 0.0000, BL: 0.3238, VL: 0.0000  | Var: 0.0013, W:3.2381
Epoch [900/1000], | TL: 0.3042, ML: 0.0000, BL: 0.3042, VL: 0.0000  | Var: 0.0012, W:3.0418
Epoch [1000/1000], | TL: 0.2856, ML: 0.0000, BL: 0.2856, VL: 0.0000  | Var: 0.0011, W:2.8558
[32.00%] Candidate 64 took 1.4267s
Epoch [100/1000], | TL: 0.4290, ML: 0.0000, BL: 0.4290, VL: 0.0000  | Var: 0.0006, W:4.2901
Epoch [200/1000], | TL: 0.4050, ML: 0.0000, BL: 0.4050, VL: 0.0000  | Var: 0.0006, W:4.0498
Epoch [300/1000], | TL: 0.3816, ML: 0.0000, BL: 0.3816, VL: 0.0000  | Var: 0.0006, W:3.8162
Epoch [400/1000], | TL: 0.3591, ML: 0.0000, BL: 0.3591, VL: 0.0000  | Var: 0.0005, W:3.5908
Epoch [500/1000], | TL: 0.3375, ML: 0.0000, BL: 0.3375, VL: 0.0000  | Var: 0.0005, W:3.3745
Epoch [600/1000], | TL: 0.3168, ML: 0.0000, BL: 0.3168, VL: 0.0000  | Var: 0.0004, W:3.1682
Epoch [700/1000], | TL: 0.2972, ML: 0.0000, BL: 0.2972, VL: 0.0000  | Var: 0.0004, W:2.9724
Epoch [800/1000], | TL: 0.2787, ML: 0.0000, BL: 0.2787, VL: 0.0000  | Var: 0.0004, W:2.7873
Epoch [900/1000], | TL: 0.2613, ML: 0.0000, BL: 0.2613, VL: 0.0000  | Var: 0.0003, W:2.6130
Epoch [1000/1000], | TL: 0.2449, ML: 0.0000, BL: 0.2449, VL: 0.0000  | Var: 0.0003, W:2.4493
[32.50%] Candidate 65 took 1.4438s
Epoch [100/1000], | TL: 0.4698, ML: 0.0000, BL: 0.4698, VL: 0.0000  | Var: 0.0018, W:4.6981
Epoch [200/1000], | TL: 0.4453, ML: 0.0000, BL: 0.4453, VL: 0.0000  | Var: 0.0017, W:4.4526
Epoch [300/1000], | TL: 0.4211, ML: 0.0000, BL: 0.4211, VL: 0.0000  | Var: 0.0016, W:4.2112
Epoch [400/1000], | TL: 0.3976, ML: 0.0000, BL: 0.3976, VL: 0.0000  | Var: 0.0016, W:3.9755
Epoch [500/1000], | TL: 0.3747, ML: 0.0000, BL: 0.3747, VL: 0.0000  | Var: 0.0015, W:3.7470
Epoch [600/1000], | TL: 0.3527, ML: 0.0000, BL: 0.3527, VL: 0.0000  | Var: 0.0014, W:3.5269
Epoch [700/1000], | TL: 0.3316, ML: 0.0000, BL: 0.3316, VL: 0.0000  | Var: 0.0012, W:3.3161
Epoch [800/1000], | TL: 0.3115, ML: 0.0000, BL: 0.3115, VL: 0.0000  | Var: 0.0011, W:3.1152
Epoch [900/1000], | TL: 0.2925, ML: 0.0000, BL: 0.2925, VL: 0.0000  | Var: 0.0010, W:2.9247
Epoch [1000/1000], | TL: 0.2745, ML: 0.0000, BL: 0.2745, VL: 0.0000  | Var: 0.0009, W:2.7447
[33.00%] Candidate 66 took 1.4500s
Epoch [100/1000], | TL: 0.8126, ML: 0.3483, BL: 0.4643, VL: 0.0000  | Var: 0.0019, W:4.6430
Epoch [200/1000], | TL: 0.5593, ML: 0.1341, BL: 0.4253, VL: 0.0000  | Var: 0.0034, W:4.2527
Epoch [300/1000], | TL: 0.4480, ML: 0.0611, BL: 0.3868, VL: 0.0000  | Var: 0.0055, W:3.8685
Epoch [400/1000], | TL: 0.3857, ML: 0.0351, BL: 0.3506, VL: 0.0000  | Var: 0.0079, W:3.5060
Epoch [500/1000], | TL: 0.3409, ML: 0.0234, BL: 0.3175, VL: 0.0000  | Var: 0.0103, W:3.1753
Epoch [600/1000], | TL: 0.3050, ML: 0.0170, BL: 0.2880, VL: 0.0000  | Var: 0.0128, W:2.8801
Epoch [700/1000], | TL: 0.2752, ML: 0.0132, BL: 0.2620, VL: 0.0000  | Var: 0.0151, W:2.6205
Epoch [800/1000], | TL: 0.2501, ML: 0.0107, BL: 0.2394, VL: 0.0000  | Var: 0.0173, W:2.3943
Epoch [900/1000], | TL: 0.2288, ML: 0.0089, BL: 0.2198, VL: 0.0000  | Var: 0.0194, W:2.1983
Epoch [1000/1000], | TL: 0.2106, ML: 0.0077, BL: 0.2029, VL: 0.0000  | Var: 0.0213, W:2.0289
[33.50%] Candidate 67 took 1.4375s
Epoch [100/1000], | TL: 0.4771, ML: 0.0000, BL: 0.4771, VL: 0.0000  | Var: 0.0020, W:4.7713
Epoch [200/1000], | TL: 0.4525, ML: 0.0000, BL: 0.4525, VL: 0.0000  | Var: 0.0020, W:4.5252
Epoch [300/1000], | TL: 0.4283, ML: 0.0000, BL: 0.4283, VL: 0.0000  | Var: 0.0019, W:4.2828
Epoch [400/1000], | TL: 0.4046, ML: 0.0000, BL: 0.4046, VL: 0.0000  | Var: 0.0018, W:4.0457
Epoch [500/1000], | TL: 0.3815, ML: 0.0000, BL: 0.3815, VL: 0.0000  | Var: 0.0017, W:3.8153
Epoch [600/1000], | TL: 0.3593, ML: 0.0000, BL: 0.3593, VL: 0.0000  | Var: 0.0016, W:3.5930
Epoch [700/1000], | TL: 0.3380, ML: 0.0000, BL: 0.3380, VL: 0.0000  | Var: 0.0015, W:3.3797
Epoch [800/1000], | TL: 0.3176, ML: 0.0000, BL: 0.3176, VL: 0.0000  | Var: 0.0014, W:3.1762
Epoch [900/1000], | TL: 0.2983, ML: 0.0000, BL: 0.2983, VL: 0.0000  | Var: 0.0012, W:2.9828
Epoch [1000/1000], | TL: 0.2800, ML: 0.0000, BL: 0.2800, VL: 0.0000  | Var: 0.0011, W:2.7999
[34.00%] Candidate 68 took 1.4475s
Epoch [100/1000], | TL: 0.4885, ML: 0.0000, BL: 0.4885, VL: 0.0000  | Var: 0.0014, W:4.8849
Epoch [200/1000], | TL: 0.4637, ML: 0.0000, BL: 0.4637, VL: 0.0000  | Var: 0.0014, W:4.6372
Epoch [300/1000], | TL: 0.4392, ML: 0.0000, BL: 0.4392, VL: 0.0000  | Var: 0.0013, W:4.3924
Epoch [400/1000], | TL: 0.4152, ML: 0.0000, BL: 0.4152, VL: 0.0000  | Var: 0.0013, W:4.1523
Epoch [500/1000], | TL: 0.3918, ML: 0.0000, BL: 0.3918, VL: 0.0000  | Var: 0.0012, W:3.9184
Epoch [600/1000], | TL: 0.3692, ML: 0.0000, BL: 0.3692, VL: 0.0000  | Var: 0.0011, W:3.6921
Epoch [700/1000], | TL: 0.3475, ML: 0.0000, BL: 0.3475, VL: 0.0000  | Var: 0.0010, W:3.4745
Epoch [800/1000], | TL: 0.3267, ML: 0.0000, BL: 0.3267, VL: 0.0000  | Var: 0.0009, W:3.2665
Epoch [900/1000], | TL: 0.3069, ML: 0.0000, BL: 0.3069, VL: 0.0000  | Var: 0.0008, W:3.0686
Epoch [1000/1000], | TL: 0.2881, ML: 0.0000, BL: 0.2881, VL: 0.0000  | Var: 0.0008, W:2.8811
[34.50%] Candidate 69 took 1.4171s
Epoch [100/1000], | TL: 0.4654, ML: 0.0000, BL: 0.4654, VL: 0.0000  | Var: 0.0028, W:4.6544
Epoch [200/1000], | TL: 0.4410, ML: 0.0000, BL: 0.4410, VL: 0.0000  | Var: 0.0027, W:4.4104
