Config: 
 {
  "model_save_path": "/tmp/",
  "model": "cnn",
  "loss": "ce",
  "model_name": "AtrialFibrilation_mc_cnn_ce_mc",
  "dependency_meta": "",
  "timesteps": 1280,
  "num_classes": 3,
  "num_features": 2,
  "rnn_config": {
    "ninp": 1,
    "nhid": 75,
    "nlayers": 3,
    "nclasses": 3
  },
  "dnn_config": {
    "layers": [
      2100,
      900,
      300,
      3
    ]
  },
  "cnn_config": {
    "ninp": 1,
    "nlayers": 3,
    "nclasses": 3
  },
  "batch_size": 1,
  "num_epochs": 500,
  "learning_rate": 0.001
}
Model: 
 CNN(
  (cnn_cell): Conv2d(1, 1, kernel_size=(1, 1), stride=(1, 1))
  (fc1): Linear(in_features=1280, out_features=10, bias=True)
  (fc2): Linear(in_features=10, out_features=3, bias=True)
)
Epoch[194/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[195/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[196/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[197/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[198/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[199/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9998 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[200/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[201/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[202/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[203/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[204/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[205/500] | Loss:0.0002 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[206/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[207/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9998| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[208/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[209/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[210/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9998 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[211/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[212/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[213/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[214/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[215/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[216/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[217/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[218/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[219/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[220/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[221/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[222/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[223/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[224/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[225/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[226/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[227/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[228/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[229/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[230/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[231/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[232/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[233/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[234/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[235/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[236/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[237/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[238/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[239/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[240/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[241/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[242/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[243/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[244/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[245/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[246/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[247/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[248/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[249/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[250/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[251/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[252/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[253/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[254/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[255/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[256/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[257/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[258/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[259/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[260/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[261/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[262/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[263/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[264/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[265/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[266/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[267/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[268/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[269/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[270/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[271/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[272/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[273/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[274/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[275/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[276/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[277/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[278/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[279/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[280/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[281/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[282/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[283/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[284/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[285/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[286/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[287/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[288/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[289/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[290/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[291/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
Epoch[292/500] | Loss:0.0001 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:0.9999 | C 1:0.9999 | C 2:0.9999| C 3:nan| C 4:nan| C 5:nan| C 6:nan| C 7:nan| C 8:nan| C 9:nan| C 10:nan| C 11:nan
